order_id,product_id,product_name,category,price,quantity,discount_percent,region,status,customer_name,order_date
100306,1306,Eggs,Groceries,73426.1,5.0,20,West,Completed,Customer_94,22-11-2025
100307,1307,Football,Sports,64000.71,2.0,0,South,Cancelled,Customer_164,21-06-2025
100308,1308,Tablet,Electronics,44718.33,5.0,10,East,Completed,Customer_369,02-01-2025
100309,1309,Printer,Electronics,43878.19,7.0,15,West,Cancelled,Customer_280,20-01-2026
100310,1310,Camera,Electronics,78894.13,10.0,5,West,Completed,Customer_410,04-02-2025
100311,1311,T-Shirt,Clothing,31939.82,2.0,15,South,Completed,Customer_281,06-04-2025
100312,1312,Shoes,Clothing,98529.08,8.0,5,West,Pending,Customer_28,14-04-2025
100313,1313,Jeans,Clothing,97442.4,7.0,20,East,Cancelled,Customer_153,01-09-2025
100314,1314,Laptop,Electronics,39350.93,9.0,10,North,Returned,Customer_45,29-10-2025
100315,1315,Badminton Racket,Sports,20047.51,1.0,0,West,Completed,Customer_158,12-02-2026
100316,1316,Coffee,Groceries,89498.26,5.0,5,East,Returned,Customer_190,11-07-2025
100317,1317,Rice,Groceries,26403.27,8.0,20,North,Pending,Customer_386,10-04-2025
100318,1318,Tablet,Electronics,80837.2,7.0,20,North,Returned,Customer_420,20-06-2026
100319,1319,Coffee,Groceries,57314.16,4.0,0,South,Completed,Customer_487,05-04-2026
100320,1320,Desk,Furniture,97219.27,4.0,15,South,Pending,Customer_428,22-09-2025
100321,1321,Hoodie,Clothing,91425.98,2.0,20,East,Cancelled,Customer_267,15-04-2026
100322,1322,Smartwatch,Electronics,58798.85,7.0,20,North,Completed,Customer_289,14-04-2025
100323,1323,Shoes,Clothing,88025.56,7.0,20,West,Completed,Customer_89,10-10-2025
100324,1324,Milk,Groceries,61862.62,7.0,10,South,Completed,Customer_382,02-05-2026
100325,1325,Jacket,Clothing,2121.27,5.0,0,South,Pending,Customer_154,30-03-2026
100326,1326,Jacket,Clothing,72907.06,10.0,5,West,Returned,Customer_389,13-06-2026
100327,1327,T-Shirt,Clothing,51575.44,3.0,15,South,Completed,Customer_89,17-07-2025
100328,1328,Chair,Furniture,25024.08,8.0,5,East,Cancelled,Customer_422,21-04-2026
100329,1329,Badminton Racket,Sports,63577.44,2.0,15,West,Pending,Customer_492,01-05-2026
100330,1330,Helmet,Sports,35041.01,3.0,0,East,Completed,Customer_198,20-02-2025
100331,1331,Sofa,Furniture,85725.41,4.0,15,North,Completed,Customer_243,16-05-2025
100332,1332,Chair,Furniture,22454.63,10.0,10,West,Returned,Customer_437,24-12-2025
100333,1333,Eggs,Groceries,21899.08,5.0,15,North,Completed,Customer_262,19-01-2026
100334,1334,Gloves,Sports,59417.88,5.0,0,East,Cancelled,Customer_328,29-11-2025
100335,1335,Jacket,Clothing,65646.35,5.0,5,North,Returned,Customer_339,24-11-2025
100336,1336,Chair,Furniture,65574.52,5.0,15,North,Pending,Customer_176,16-08-2025
100337,1337,Gloves,Sports,78511.22,6.0,20,South,Cancelled,Customer_50,28-04-2026
100338,1338,Bed,Furniture,72546.15,9.0,10,North,Pending,Customer_182,17-08-2025
100339,1339,Shirt,Clothing,78830.23,6.0,15,North,Returned,Customer_28,14-03-2025
100340,1340,Bread,Groceries,50097.69,7.0,5,South,Pending,Customer_176,24-02-2026
100341,1341,Badminton Racket,Sports,14408.09,3.0,5,East,Completed,Customer_3,08-04-2026
100342,1342,Jeans,Clothing,76143.21,3.0,0,South,Returned,Customer_325,16-03-2026
100343,1343,Tea,Groceries,,7.0,10,North,Cancelled,Customer_388,15-07-2025
100344,1344,Laptop,Electronics,62706.02,4.0,10,South,Completed,Customer_197,31-05-2026
100345,1345,Tennis Racket,Sports,16785.32,1.0,20,East,Returned,Customer_455,18-05-2025
100346,1346,Shirt,Clothing,35989.16,4.0,15,North,Pending,Customer_115,15-05-2025
100347,1347,Chair,Furniture,59010.31,3.0,0,West,Cancelled,Customer_395,19-02-2025
100348,1348,Cricket Bat,Sports,66230.79,1.0,15,West,Completed,Customer_281,16-09-2025
100349,1349,Milk,Groceries,20628.94,1.0,20,East,Pending,Customer_215,18-04-2025
100350,1350,Gloves,Sports,61808.03,5.0,5,South,Cancelled,Customer_426,20-06-2026
100351,1351,Cabinet,Furniture,70373.33,5.0,5,West,Cancelled,Customer_121,03-01-2025
100352,1352,Mouse,Electronics,90697.32,10.0,0,North,Completed,Customer_464,20-09-2025
100353,1353,Stool,Furniture,98867.73,5.0,5,North,Cancelled,Customer_185,17-11-2025
100354,1354,Oil,Groceries,,1.0,5,East,Cancelled,Customer_458,25-03-2026
100355,1355,Tennis Racket,Sports,87859.71,2.0,0,West,Returned,Customer_493,13-04-2026
100356,1356,Shirt,Clothing,69021.25,8.0,5,North,Pending,Customer_357,02-03-2025
100357,1357,Table,Furniture,41661.17,10.0,15,South,Returned,Customer_399,03-01-2026
100358,1358,Cricket Bat,Sports,86271.32,3.0,15,West,Completed,Customer_33,25-09-2025
100359,1359,T-Shirt,Clothing,70486.36,9.0,20,South,Cancelled,Customer_266,20-06-2026
100360,1360,Cricket Bat,Sports,43341.51,4.0,15,South,Completed,Customer_6,10-06-2025
100361,1361,Badminton Racket,Sports,85201.93,3.0,5,East,Cancelled,Customer_26,04-06-2026
100362,1362,Shelf,Furniture,40387.37,4.0,20,West,Completed,Customer_439,26-05-2026
100363,1363,Sugar,Groceries,11958.81,,15,West,Completed,Customer_286,01-01-2025
100364,1364,Smartwatch,Electronics,96320.81,5.0,15,East,Cancelled,Customer_423,25-02-2025
100365,1365,Stool,Furniture,33264.07,10.0,10,West,Completed,Customer_50,16-08-2025
100366,1366,Tablet,Electronics,35578.38,5.0,0,North,Pending,Customer_253,24-05-2025
100367,1367,Oil,Groceries,25503.5,4.0,15,South,Returned,Customer_423,15-07-2025
100368,1368,T-Shirt,Clothing,75739.22,1.0,20,North,Returned,Customer_235,01-06-2026
100369,1369,Stool,Furniture,533.33,1.0,20,West,Pending,Customer_355,27-06-2025
100370,1370,Table,Furniture,38801.82,10.0,15,West,Pending,Customer_141,12-02-2026
100371,1371,Jacket,Clothing,45339.29,3.0,20,East,Cancelled,Customer_365,11-08-2025
100372,1372,Sofa,Furniture,62454.34,5.0,5,South,Cancelled,Customer_364,29-04-2025
100373,1373,Shoes,Clothing,48088.96,10.0,20,East,Returned,Customer_414,14-01-2025
100374,1374,Cricket Bat,Sports,2624.69,3.0,10,South,Cancelled,Customer_350,14-09-2025
100375,1375,Chair,Furniture,69090.43,5.0,10,West,Completed,Customer_316,18-08-2025
100376,1376,Badminton Racket,Sports,23835.79,5.0,15,West,Returned,Customer_490,17-11-2025
100377,1377,Cricket Bat,Sports,1395.23,5.0,15,South,Cancelled,Customer_387,21-07-2025
100378,1378,Bed,Furniture,44936.61,2.0,20,North,Returned,Customer_21,15-03-2026
100379,1379,Shoes,Clothing,26497.54,3.0,10,West,Pending,Customer_21,07-06-2025
100380,1380,Shoes,Clothing,5180.46,10.0,20,East,Completed,Customer_402,22-11-2025
100381,1381,Football,Sports,95703.07,9.0,15,West,Completed,Customer_179,15-08-2025
100382,1382,Cabinet,Furniture,33173.55,5.0,20,West,Completed,Customer_59,21-12-2025
100383,1383,Bread,Groceries,90459.2,10.0,0,East,Returned,Customer_469,27-04-2025
100384,1384,Eggs,Groceries,54069.71,5.0,10,West,Returned,Customer_23,31-10-2025
100385,1385,Cabinet,Furniture,51438.08,2.0,20,North,Completed,Customer_108,07-08-2025
100386,1386,Oil,Groceries,20637.4,7.0,5,North,Returned,Customer_368,06-12-2025
100387,1387,Mouse,Electronics,7417.48,3.0,20,South,Cancelled,Customer_209,02-02-2026
100388,1388,Tea,Groceries,43359.2,1.0,0,North,Completed,Customer_359,16-03-2025
100389,1389,Shoes,Clothing,10702.94,5.0,15,West,Returned,Customer_421,01-02-2025
100390,1390,Milk,Groceries,53393.43,3.0,20,East,Pending,Customer_153,18-01-2026
100391,1391,Speaker,Electronics,87489.22,,20,West,Completed,Customer_157,04-08-2025
100392,1392,Jeans,Clothing,41324.18,9.0,20,East,Pending,Customer_59,05-07-2025
100393,1393,Cricket Bat,Sports,85153.63,9.0,10,North,Cancelled,Customer_51,22-07-2025
100394,1394,Badminton Racket,Sports,95158.84,6.0,0,East,Completed,Customer_461,18-07-2025
100395,1395,Shirt,Clothing,45119.53,10.0,5,East,Cancelled,Customer_491,15-03-2026
100396,1396,Chair,Furniture,31390.16,4.0,10,East,Pending,Customer_348,06-12-2025
100397,1397,Coffee,Groceries,44591.26,5.0,20,North,Cancelled,Customer_440,24-05-2025
100398,1398,Football,Sports,26397.14,2.0,20,North,Returned,Customer_394,06-08-2025
100399,1399,Speaker,Electronics,26135.57,9.0,10,West,Pending,Customer_457,25-10-2025
100400,1400,Stool,Furniture,50162.2,2.0,5,South,Pending,Customer_229,13-06-2025
100401,1401,Desk,Furniture,73618.39,8.0,15,South,Completed,Customer_136,14-01-2026
100402,1402,Chair,Furniture,66891.7,9.0,15,West,Completed,Customer_21,28-11-2025
100403,1403,Speaker,Electronics,63393.34,5.0,20,South,Returned,Customer_335,23-01-2026
100404,1404,Shoes,Clothing,65368.32,2.0,5,West,Cancelled,Customer_419,20-12-2025
100405,1405,Coffee,Groceries,88728.48,1.0,5,South,Completed,Customer_264,15-10-2025
100406,1406,Desk,Furniture,18771.88,6.0,5,West,Cancelled,Customer_369,27-04-2025
100407,1407,Coffee,Groceries,47954.21,10.0,0,South,Completed,Customer_66,14-06-2025
100408,1408,Chair,Furniture,89090.69,3.0,5,West,Completed,Customer_450,18-10-2025
100409,1409,Monitor,Electronics,44975.42,8.0,15,South,Pending,Customer_320,08-06-2026
100410,1410,Jeans,Clothing,72446.26,6.0,0,South,Returned,Customer_198,16-05-2025
100411,1411,Laptop,Electronics,20314.62,9.0,20,North,Pending,Customer_244,09-02-2025
100412,1412,Helmet,Sports,75263.08,2.0,20,North,Returned,Customer_268,07-03-2026
100413,1413,T-Shirt,Clothing,69794.52,7.0,15,East,Completed,Customer_218,18-05-2025
100414,1414,Shirt,Clothing,76609.3,2.0,15,East,Pending,Customer_3,08-01-2025
100415,1415,Helmet,Sports,11871.08,1.0,10,West,Cancelled,Customer_55,08-06-2025
100416,1416,Eggs,Groceries,26204.16,9.0,10,West,Pending,Customer_212,10-05-2026
100417,1417,Cabinet,Furniture,55953.47,8.0,10,West,Pending,Customer_438,02-05-2025
100418,1418,Stool,Furniture,78332.62,3.0,10,North,Pending,Customer_200,06-01-2025
100419,1419,Keyboard,Electronics,47219.7,10.0,5,East,Completed,Customer_312,08-02-2025
100420,1420,Tea,Groceries,61435.16,9.0,0,South,Returned,Customer_225,11-01-2025
100421,1421,Bed,Furniture,19555.17,10.0,20,South,Completed,Customer_185,02-09-2025
100422,1422,Keyboard,Electronics,8775.6,5.0,15,West,Pending,Customer_266,16-01-2025
100423,1423,Mouse,Electronics,55004.31,9.0,10,South,Pending,Customer_233,18-02-2026
100424,1424,Cricket Bat,Sports,26184.64,7.0,20,East,Cancelled,Customer_485,30-04-2025
100425,1425,Tennis Racket,Sports,87623.69,10.0,15,West,Pending,Customer_388,14-12-2025
100426,1426,Coffee,Groceries,89662.73,1.0,15,South,Pending,Customer_410,20-11-2025
100427,1427,Sugar,Groceries,51698.77,1.0,10,North,Returned,Customer_345,17-12-2025
100428,1428,Speaker,Electronics,93146.48,8.0,20,East,Pending,Customer_485,14-07-2025
100429,1429,Bread,Groceries,23562.65,4.0,5,South,Cancelled,Customer_80,20-04-2025
100430,1430,Mouse,Electronics,67613.63,8.0,20,North,Returned,Customer_191,19-11-2025
100431,1431,Eggs,Groceries,49131.45,9.0,20,South,Completed,Customer_270,10-03-2026
100432,1432,Rice,Groceries,50297.27,7.0,15,North,Returned,Customer_162,09-01-2025
100433,1433,Monitor,Electronics,38004.86,2.0,10,South,Cancelled,Customer_122,03-10-2025
100434,1434,Sugar,Groceries,36655.82,8.0,10,East,Returned,Customer_144,07-04-2026
100435,1435,Desk,Furniture,97929.32,4.0,5,West,Returned,Customer_101,30-05-2025
100436,1436,Stool,Furniture,80586.27,3.0,20,East,Returned,Customer_154,14-09-2025
100437,1437,Helmet,Sports,4866.16,2.0,10,West,Completed,Customer_231,09-12-2025
100438,1438,Jacket,Clothing,36094.63,9.0,0,West,Completed,Customer_180,23-07-2025
100439,1439,Helmet,Sports,65021.56,9.0,10,East,Returned,Customer_397,03-04-2026
100440,1440,Printer,Electronics,61405.01,8.0,5,East,Returned,Customer_324,19-02-2026
100441,1441,Mouse,Electronics,16283.75,4.0,10,West,Cancelled,Customer_455,01-04-2026
100442,1442,Hoodie,Clothing,58733.29,8.0,0,South,Pending,Customer_339,15-09-2025
100443,1443,Monitor,Electronics,16774.36,2.0,15,North,Completed,Customer_395,11-02-2026
100444,1444,Cricket Bat,Sports,10482.45,10.0,15,East,Pending,Customer_127,18-10-2025
100445,1445,Milk,Groceries,13214.58,3.0,10,West,Returned,Customer_500,06-10-2025
100446,1446,Badminton Racket,Sports,13597.98,9.0,20,West,Cancelled,Customer_466,22-12-2025
100447,1447,Bread,Groceries,80490.31,8.0,5,East,Completed,Customer_1,20-06-2026
100448,1448,Cabinet,Furniture,,9.0,15,East,Completed,Customer_393,17-03-2026
100449,1449,Shoes,Clothing,23198.42,1.0,20,West,Returned,Customer_128,17-06-2025
100450,1450,Tea,Groceries,22137.18,2.0,20,East,Cancelled,Customer_333,03-10-2025
100451,1451,Bread,Groceries,85362.85,3.0,15,West,Cancelled,Customer_359,19-05-2026
100452,1452,Cabinet,Furniture,2037.6,1.0,0,East,Cancelled,Customer_65,25-03-2026
100453,1453,Monitor,Electronics,9110.68,1.0,10,West,Cancelled,Customer_238,02-02-2025
100454,1454,T-Shirt,Clothing,84370.28,3.0,0,West,Pending,Customer_99,14-09-2025
100455,1455,Rice,Groceries,12283.96,4.0,5,North,Pending,Customer_236,07-04-2025
100456,1456,Gloves,Sports,98213.37,8.0,10,South,Completed,Customer_382,18-06-2026
100457,1457,Phone,Electronics,48174.84,5.0,5,North,Pending,Customer_325,21-03-2026
100458,1458,T-Shirt,Clothing,16819.3,5.0,5,North,Completed,Customer_298,02-05-2026
100459,1459,Football,Sports,37202.73,2.0,20,East,Completed,Customer_31,31-12-2025
100460,1460,Table,Furniture,12670.16,4.0,10,West,Pending,Customer_11,22-01-2026
100461,1461,Hoodie,Clothing,13559.74,1.0,10,West,Pending,Customer_291,11-07-2025
100462,1462,Tennis Racket,Sports,32435.72,8.0,20,South,Completed,Customer_272,08-06-2025
100463,1463,Eggs,Groceries,81959.91,,20,West,Pending,Customer_453,20-01-2025
100464,1464,Tennis Racket,Sports,77624.06,4.0,20,West,Pending,Customer_269,25-05-2026
100465,1465,Football,Sports,61342.62,6.0,0,North,Completed,Customer_428,13-05-2025
100466,1466,Chair,Furniture,20287.69,8.0,15,West,Cancelled,Customer_26,11-01-2026
100467,1467,Table,Furniture,1407.3,4.0,0,West,Completed,Customer_185,02-03-2026
100468,1468,Hoodie,Clothing,5924.17,10.0,0,East,Completed,Customer_484,10-08-2025
100469,1469,Cricket Bat,Sports,10212.39,4.0,20,South,Pending,Customer_286,02-03-2026
100470,1470,Smartwatch,Electronics,35860.54,8.0,0,South,Pending,Customer_282,16-02-2026
100471,1471,Tennis Racket,Sports,65787.43,9.0,10,East,Cancelled,Customer_433,16-01-2026
100472,1472,Tea,Groceries,82632.88,6.0,5,West,Cancelled,Customer_185,09-04-2026
100473,1473,Tea,Groceries,119.54,1.0,20,South,Cancelled,Customer_4,04-11-2025
100474,1474,Sofa,Furniture,85586.47,1.0,10,South,Completed,Customer_20,17-04-2026
100475,1475,Jeans,Clothing,13926.98,6.0,10,East,Completed,Customer_293,14-02-2026
100476,1476,Football,Sports,73453.17,6.0,20,North,Cancelled,Customer_20,26-01-2026
100477,1477,Laptop,Electronics,92194.96,6.0,15,North,Pending,Customer_383,12-01-2025
100478,1478,Rice,Groceries,30547.86,1.0,10,South,Pending,Customer_26,07-02-2026
100479,1479,Oil,Groceries,22286.35,5.0,10,North,Returned,Customer_293,20-02-2025
100480,1480,Badminton Racket,Sports,26329.54,7.0,5,South,Returned,Customer_287,22-07-2025
100481,1481,Tea,Groceries,65259.62,4.0,20,South,Pending,Customer_37,30-09-2025
100482,1482,Sugar,Groceries,68505.32,10.0,15,East,Cancelled,Customer_98,25-11-2025
100483,1483,Shoes,Clothing,65575.44,5.0,15,South,Returned,Customer_23,28-08-2025
100484,1484,Cabinet,Furniture,15683.52,2.0,20,South,Cancelled,Customer_8,18-12-2025
100485,1485,Phone,Electronics,45061.15,1.0,5,South,Cancelled,Customer_281,10-05-2026
100486,1486,Gloves,Sports,99230.98,1.0,20,North,Cancelled,Customer_88,03-03-2025
100487,1487,Jeans,Clothing,78939.93,10.0,0,North,Returned,Customer_339,05-10-2025
100488,1488,T-Shirt,Clothing,2005.92,7.0,0,East,Returned,Customer_444,01-04-2025
100489,1489,Sofa,Furniture,50115.02,8.0,0,South,Cancelled,Customer_171,17-05-2026
100490,1490,Milk,Groceries,1935.39,6.0,20,East,Completed,Customer_321,21-09-2025
100491,1491,Rice,Groceries,94419.26,5.0,15,South,Completed,Customer_374,27-01-2026
100492,1492,Gloves,Sports,61283.59,4.0,15,East,Cancelled,Customer_230,15-05-2025
100493,1493,Desk,Furniture,58144.97,4.0,20,South,Returned,Customer_466,29-05-2025
100494,1494,Football,Sports,31817.87,9.0,5,East,Pending,Customer_373,31-01-2025
100495,1495,Shirt,Clothing,96123.5,5.0,10,South,Pending,Customer_55,15-05-2025
100496,1496,Chair,Furniture,76268.5,10.0,20,South,Pending,Customer_119,27-01-2025
100497,1497,T-Shirt,Clothing,68845.31,8.0,15,East,Pending,Customer_437,01-02-2026
100498,1498,Coffee,Groceries,13837.52,4.0,0,East,Returned,Customer_114,27-07-2025
100499,1499,Table,Furniture,17790.11,8.0,10,West,Pending,Customer_219,19-02-2026
100500,1500,Smartwatch,Electronics,73559.64,7.0,20,North,Completed,Customer_232,13-04-2026
100501,1501,Monitor,Electronics,51918.39,7.0,15,North,Pending,Customer_150,27-03-2026
100502,1502,Eggs,Groceries,77390.33,5.0,20,North,Pending,Customer_238,08-04-2026
100503,1503,Speaker,Electronics,11405.84,10.0,5,West,Returned,Customer_166,07-04-2026
100504,1504,Keyboard,Electronics,45422.71,4.0,10,South,Completed,Customer_47,27-04-2025
100505,1505,Sugar,Groceries,8622.12,7.0,20,South,Returned,Customer_282,25-01-2026
100506,1506,Keyboard,Electronics,91234.05,10.0,5,South,Pending,Customer_394,22-02-2025
100507,1507,Eggs,Groceries,31020.88,8.0,5,South,Completed,Customer_319,17-09-2025
100508,1508,Camera,Electronics,49813.0,,15,South,Pending,Customer_302,03-05-2026
100509,1509,Tea,Groceries,44243.35,10.0,20,East,Pending,Customer_26,09-07-2025
100510,1510,Chair,Furniture,65362.36,1.0,20,East,Cancelled,Customer_472,31-03-2025
100511,1511,Mouse,Electronics,41754.0,3.0,20,South,Returned,Customer_384,04-01-2026
100512,1512,Mouse,Electronics,76874.35,6.0,0,West,Completed,Customer_150,28-04-2026
100513,1513,Table,Furniture,69492.48,5.0,5,South,Completed,Customer_56,31-03-2025
100514,1514,Eggs,Groceries,42762.66,6.0,20,East,Pending,Customer_315,24-05-2026
100515,1515,Gloves,Sports,63222.57,8.0,5,East,Pending,Customer_1,02-05-2025
100516,1516,Camera,Electronics,62583.53,2.0,20,West,Returned,Customer_24,08-12-2025
100517,1517,Shoes,Clothing,,4.0,10,East,Completed,Customer_158,04-11-2025
100518,1518,Helmet,Sports,32459.99,1.0,15,North,Pending,Customer_100,05-12-2025
100519,1519,Hoodie,Clothing,47962.92,8.0,15,South,Returned,Customer_457,10-12-2025
100520,1520,Tea,Groceries,92786.22,1.0,10,North,Pending,Customer_296,06-12-2025
100521,1521,T-Shirt,Clothing,96964.37,5.0,15,South,Returned,Customer_96,30-04-2025
100522,1522,Hoodie,Clothing,85796.17,1.0,5,East,Returned,Customer_425,06-11-2025
100523,1523,Bed,Furniture,17583.77,6.0,0,West,Completed,Customer_410,10-05-2026
100524,1524,Football,Sports,19102.15,8.0,10,South,Completed,Customer_421,13-06-2026
100525,1525,Sofa,Furniture,72484.61,8.0,0,North,Cancelled,Customer_478,15-02-2025
100526,1526,Cricket Bat,Sports,33395.65,1.0,10,North,Cancelled,Customer_328,03-08-2025
100527,1527,Jeans,Clothing,19335.31,5.0,0,East,Pending,Customer_81,08-10-2025
100528,1528,Laptop,Electronics,95833.98,9.0,10,East,Cancelled,Customer_73,18-10-2025
100529,1529,Football,Sports,17210.37,5.0,15,North,Pending,Customer_15,28-04-2026
100530,1530,Mouse,Electronics,38421.6,2.0,20,West,Cancelled,Customer_160,07-12-2025
100531,1531,Table,Furniture,97370.82,8.0,15,North,Returned,Customer_159,22-04-2026
100532,1532,Bread,Groceries,94750.08,3.0,10,West,Pending,Customer_359,05-12-2025
100533,1533,Shirt,Clothing,48801.92,2.0,15,South,Cancelled,Customer_394,23-12-2025
100534,1534,Helmet,Sports,12826.66,2.0,0,East,Completed,Customer_406,06-11-2025
100535,1535,Badminton Racket,Sports,40141.57,7.0,5,West,Returned,Customer_34,15-12-2025
100536,1536,Shelf,Furniture,78452.97,7.0,5,South,Completed,Customer_379,14-05-2026
100537,1537,Smartwatch,Electronics,59647.94,6.0,5,East,Returned,Customer_36,22-04-2025
100538,1538,Badminton Racket,Sports,32808.08,1.0,20,North,Pending,Customer_339,02-06-2025
100539,1539,Eggs,Groceries,39059.27,10.0,10,East,Cancelled,Customer_471,22-03-2026
100540,1540,T-Shirt,Clothing,58314.43,10.0,5,East,Completed,Customer_190,24-02-2025
100541,1541,Speaker,Electronics,82093.25,6.0,0,South,Returned,Customer_360,08-02-2026
