region_code,order_date,daily_revenue,running_total
WEST,2024-12-21,1567198.52,149259122.94
WEST,2024-12-22,468737.63,149727860.57
WEST,2024-12-23,600287.32,150328147.89
WEST,2024-12-24,944525.41,151272673.3
WEST,2024-12-25,530707.24,151803380.54
WEST,2024-12-26,800158.02,152603538.56
WEST,2024-12-27,60863.8,152664402.36
WEST,2024-12-28,48790.82,152713193.18
WEST,2024-12-29,1942968.55,154656161.73
WEST,2024-12-30,225903.65,154882065.38
WEST,2025-01-01,616366.93,155498432.31
WEST,2025-01-02,75841.49,155574273.8
WEST,2025-01-03,709971.3,156284245.1
WEST,2025-01-04,197202.47,156481447.57
WEST,2025-01-05,319076.95,156800524.52
WEST,2025-01-09,767349.61,157567874.13
WEST,2025-01-10,447857.83,158015731.96
WEST,2025-01-11,169958.3,158185690.26
WEST,2025-01-13,138220.39,158323910.65
WEST,2025-01-14,469989.0,158793899.65
WEST,2025-01-15,19627.9,158813527.55
WEST,2025-01-16,181840.82,158995368.37
WEST,2025-01-18,741346.62,159736714.99
WEST,2025-01-19,1098622.65,160835337.64
WEST,2025-01-20,132363.44,160967701.08
WEST,2025-01-21,110999.13,161078700.21
WEST,2025-01-22,653411.03,161732111.24
WEST,2025-01-23,10850.06,161742961.3
WEST,2025-01-24,101727.75,161844689.05
WEST,2025-01-25,20155.79,161864844.84
WEST,2025-01-26,20614.56,161885459.4
WEST,2025-01-27,354762.03,162240221.43
WEST,2025-01-28,39363.54,162279584.97
WEST,2025-01-30,269185.65,162548770.62
WEST,2025-01-31,82089.52,162630860.14
WEST,2025-02-01,548175.94,163179036.08
WEST,2025-02-02,252535.75,163431571.83
WEST,2025-02-03,991015.75,164422587.58
WEST,2025-02-04,600252.06,165022839.64
WEST,2025-02-06,121035.45,165143875.09
WEST,2025-02-07,273489.64,165417364.73
WEST,2025-02-08,3058.61,165420423.34
WEST,2025-02-11,152178.07,165572601.41
WEST,2025-02-13,127300.02,165699901.43
WEST,2025-02-14,1348259.85,167048161.28
WEST,2025-02-19,345979.29,167394140.57
WEST,2025-02-20,160984.58,167555125.15
WEST,2025-02-22,421857.23,167976982.38
WEST,2025-02-23,534115.27,168511097.65
WEST,2025-02-26,219950.22,168731047.87
WEST,2025-02-28,3963.53,168735011.4
WEST,2025-03-01,20177.04,168755188.44
WEST,2025-03-02,46019.78,168801208.22
WEST,2025-03-03,4200.37,168805408.59
WEST,2025-03-04,219306.65,169024715.24
WEST,2025-03-05,53036.0,169077751.24
WEST,2025-03-06,53017.94,169130769.18
WEST,2025-03-08,16698.88,169147468.06
WEST,2025-03-09,57260.12,169204728.18
WEST,2025-03-12,398720.51,169603448.69
WEST,2025-03-13,8953.79,169612402.48
WEST,2025-03-15,160679.28,169773081.76
WEST,2025-03-17,764822.01,170537903.77
WEST,2025-03-19,6910.24,170544814.01
WEST,2025-03-20,342595.17,170887409.18
WEST,2025-03-21,577405.09,171464814.27
WEST,2025-03-23,207499.35,171672313.62
WEST,2025-03-25,332436.64,172004750.26
WEST,2025-03-26,2027360.16,174032110.42
WEST,2025-03-27,169808.81,174201919.23
WEST,2025-03-28,91734.37,174293653.6
WEST,2025-03-30,277844.67,174571498.27
WEST,2025-03-31,466305.64,175037803.91
WEST,2025-04-03,138942.8,175176746.71
WEST,2025-04-06,648.34,175177395.05
WEST,2025-04-07,1076.5,175178471.55
WEST,2025-04-08,908934.15,176087405.7
WEST,2025-04-09,10488.57,176097894.27
WEST,2025-04-10,872636.07,176970530.34
WEST,2025-04-11,40597.4,177011127.74
WEST,2025-04-12,1115279.39,178126407.13
WEST,2025-04-13,100574.48,178226981.61
WEST,2025-04-15,415658.38,178642639.99
WEST,2025-04-17,353980.32,178996620.31
WEST,2025-04-18,2158530.45,181155150.76
WEST,2025-04-20,580907.29,181736058.05
WEST,2025-04-21,125694.64,181861752.69
WEST,2025-04-23,420906.94,182282659.63
WEST,2025-04-24,245374.88,182528034.51
WEST,2025-04-25,28013.81,182556048.32
WEST,2025-04-26,370438.82,182926487.14
WEST,2025-04-27,27326.32,182953813.46
WEST,2025-04-28,136188.79,183090002.25
WEST,2025-04-29,1531658.54,184621660.79
WEST,2025-04-30,341587.8,184963248.59
WEST,2025-05-01,10043.98,184973292.57
WEST,2025-05-02,313072.88,185286365.45
WEST,2025-05-03,49547.23,185335912.68
WEST,2025-05-07,47808.49,185383721.17
WEST,2025-05-08,119138.87,185502860.04
WEST,2025-05-11,742553.39,186245413.43
WEST,2025-05-12,913484.68,187158898.11
WEST,2025-05-13,807091.33,187965989.44
WEST,2025-05-14,177976.6,188143966.04
WEST,2025-05-16,101227.63,188245193.67
WEST,2025-05-17,25702.88,188270896.55
WEST,2025-05-19,363910.62,188634807.17
WEST,2025-05-21,499206.4,189134013.57
WEST,2025-05-22,182519.68,189316533.25
WEST,2025-05-26,152750.67,189469283.92
WEST,2025-05-27,2037.78,189471321.7
WEST,2025-05-29,128113.16,189599434.86
WEST,2025-05-31,452.45,189599887.31
WEST,2025-06-01,399407.84,189999295.15
WEST,2025-06-02,1239156.31,191238451.46
WEST,2025-06-04,14152.15,191252603.61
WEST,2025-06-06,38213.45,191290817.06
WEST,2025-06-08,105050.67,191395867.73
WEST,2025-06-09,1347444.51,192743312.24
WEST,2025-06-13,24017.08,192767329.32
WEST,2025-06-14,1090678.5,193858007.82
WEST,2025-06-15,320576.63,194178584.45
WEST,2025-06-16,84464.85,194263049.3
WEST,2025-06-17,15269.04,194278318.34
WEST,2025-06-18,158723.52,194437041.86
WEST,2025-06-20,780178.58,195217220.44
WEST,2025-06-23,144276.09,195361496.53
WEST,2025-06-24,7037.75,195368534.28
WEST,2025-06-27,652576.57,196021110.85
WEST,2025-06-28,505863.71,196526974.56
WEST,2025-06-29,109807.05,196636781.61
WEST,2025-07-02,404608.06,197041389.67
WEST,2025-07-04,3883.68,197045273.35
WEST,2025-07-06,470940.21,197516213.56
WEST,2025-07-07,1614748.94,199130962.5
WEST,2025-07-08,382987.01,199513949.51
WEST,2025-07-09,933397.79,200447347.3
WEST,2025-07-10,608343.03,201055690.33
WEST,2025-07-11,2292.95,201057983.28
WEST,2025-07-12,332415.36,201390398.64
WEST,2025-07-13,18769.56,201409168.2
WEST,2025-07-14,503582.92,201912751.12
WEST,2025-07-15,12819.96,201925571.08
WEST,2025-07-17,30484.3,201956055.38
WEST,2025-07-18,3404.61,201959459.99
WEST,2025-07-19,152951.29,202112411.28
WEST,2025-07-20,689360.27,202801771.55
WEST,2025-07-21,148347.63,202950119.18
WEST,2025-07-24,215466.34,203165585.52
WEST,2025-07-25,868353.7,204033939.22
WEST,2025-07-26,8128.41,204042067.63
WEST,2025-07-30,89377.5,204131445.13
WEST,2025-07-31,846099.05,204977544.18
WEST,2025-08-01,228568.33,205206112.51
WEST,2025-08-02,644024.69,205850137.2
WEST,2025-08-05,199485.61,206049622.81
WEST,2025-08-07,683035.98,206732658.79
WEST,2025-08-08,10929.43,206743588.22
WEST,2025-08-10,1010105.6,207753693.82
WEST,2025-08-11,490738.26,208244432.08
WEST,2025-08-13,2491.69,208246923.77
WEST,2025-08-14,163220.31,208410144.08
WEST,2025-08-15,362124.04,208772268.12
WEST,2025-08-16,504492.53,209276760.65
WEST,2025-08-18,321656.69,209598417.34
WEST,2025-08-19,877340.13,210475757.47
WEST,2025-08-20,60957.52,210536714.99
WEST,2025-08-22,24076.87,210560791.86
WEST,2025-08-23,1004217.13,211565008.99
WEST,2025-08-24,67270.5,211632279.49
WEST,2025-08-27,98225.76,211730505.25
WEST,2025-08-28,698001.11,212428506.36
WEST,2025-08-29,1070123.6,213498629.96
WEST,2025-08-30,283679.14,213782309.1
WEST,2025-08-31,945700.6,214728009.7
WEST,2025-09-01,358595.02,215086604.72
WEST,2025-09-02,355.69,215086960.41
WEST,2025-09-03,4173.21,215091133.62
WEST,2025-09-04,3653.43,215094787.05
WEST,2025-09-06,30944.43,215125731.48
WEST,2025-09-07,1018877.62,216144609.1
WEST,2025-09-10,177597.23,216322206.33
WEST,2025-09-11,69061.56,216391267.89
WEST,2025-09-12,3024.66,216394292.55
WEST,2025-09-13,17168.46,216411461.01
WEST,2025-09-14,65027.33,216476488.34
WEST,2025-09-15,6552.89,216483041.23
WEST,2025-09-17,111241.93,216594283.16
WEST,2025-09-18,454439.76,217048722.92
WEST,2025-09-20,206410.32,217255133.24
WEST,2025-09-21,175876.57,217431009.81
WEST,2025-09-22,1186839.19,218617849.0
WEST,2025-09-23,1138043.04,219755892.04
WEST,2025-09-25,2332.61,219758224.65
WEST,2025-09-26,1189926.63,220948151.28
WEST,2025-09-27,88353.73,221036505.01
WEST,2025-09-28,25935.09,221062440.1
WEST,2025-09-29,485887.93,221548328.03
WEST,2025-10-01,2974759.95,224523087.98
WEST,2025-10-02,1428.97,224524516.95
WEST,2025-10-03,974708.14,225499225.09
WEST,2025-10-04,728362.9,226227587.99
WEST,2025-10-05,566963.68,226794551.67
WEST,2025-10-06,709053.92,227503605.59
WEST,2025-10-07,890388.21,228393993.8
WEST,2025-10-08,11323.4,228405317.2
WEST,2025-10-09,1631721.99,230037039.19
WEST,2025-10-10,27528.21,230064567.4
WEST,2025-10-11,1102454.86,231167022.26
WEST,2025-10-12,997306.01,232164328.27
WEST,2025-10-13,160370.68,232324698.95
WEST,2025-10-14,715487.96,233040186.91
WEST,2025-10-15,471330.14,233511517.05
WEST,2025-10-16,995911.62,234507428.67
WEST,2025-10-17,1355275.62,235862704.29
WEST,2025-10-18,1010379.21,236873083.5
WEST,2025-10-19,35587.13,236908670.63
WEST,2025-10-20,2027764.42,238936435.05
WEST,2025-10-21,660464.7,239596899.75
WEST,2025-10-22,259221.49,239856121.24
WEST,2025-10-23,682054.22,240538175.46
WEST,2025-10-24,625746.72,241163922.18
WEST,2025-10-25,1281953.54,242445875.72
WEST,2025-10-26,1077543.4,243523419.12
WEST,2025-10-27,316439.13,243839858.25
WEST,2025-10-28,1136497.47,244976355.72
WEST,2025-10-29,14725.2,244991080.92
WEST,2025-10-30,303403.94,245294484.86
WEST,2025-10-31,1145333.05,246439817.91
WEST,2025-11-01,39438.64,246479256.55
WEST,2025-11-02,691576.92,247170833.47
WEST,2025-11-03,414289.71,247585123.18
WEST,2025-11-04,336113.33,247921236.51
WEST,2025-11-05,1765087.84,249686324.35
WEST,2025-11-06,1453553.66,251139878.01
WEST,2025-11-07,1065964.05,252205842.06
WEST,2025-11-08,247997.93,252453839.99
WEST,2025-11-09,1576299.1,254030139.09
WEST,2025-11-10,2447833.87,256477972.96
WEST,2025-11-11,535250.87,257013223.83
WEST,2025-11-12,13595.64,257026819.47
WEST,2025-11-13,923310.16,257950129.63
WEST,2025-11-14,401814.49,258351944.12
WEST,2025-11-15,567906.24,258919850.36
WEST,2025-11-16,1280939.38,260200789.74
WEST,2025-11-17,1170737.46,261371527.2
WEST,2025-11-18,1160575.21,262532102.41
WEST,2025-11-19,1253269.58,263785371.99
WEST,2025-11-20,1774982.51,265560354.5
WEST,2025-11-21,1336399.77,266896754.27
WEST,2025-11-22,9893.08,266906647.35
WEST,2025-11-23,287419.08,267194066.43
WEST,2025-11-24,511457.01,267705523.44
WEST,2025-11-25,1869032.14,269574555.58
WEST,2025-11-26,486303.85,270060859.43
WEST,2025-11-27,500357.36,270561216.79
WEST,2025-11-28,587370.92,271148587.71
WEST,2025-11-29,103319.34,271251907.05
WEST,2025-12-01,1169457.14,272421364.19
WEST,2025-12-02,1079541.06,273500905.25
WEST,2025-12-03,1071281.77,274572187.02
WEST,2025-12-04,145978.42,274718165.44
WEST,2025-12-05,2632731.74,277350897.18
WEST,2025-12-06,1053307.87,278404205.05
WEST,2025-12-07,359380.31,278763585.36
WEST,2025-12-08,401494.73,279165080.09
WEST,2025-12-09,2549118.74,281714198.83
WEST,2025-12-10,833770.0,282547968.83
WEST,2025-12-11,1612617.4,284160586.23
WEST,2025-12-12,504131.35,284664717.58
WEST,2025-12-13,1374746.89,286039464.47
WEST,2025-12-14,242706.16,286282170.63
WEST,2025-12-15,1149805.12,287431975.75
WEST,2025-12-16,2056069.23,289488044.98
WEST,2025-12-17,2036381.21,291524426.19
WEST,2025-12-18,1278304.87,292802731.06
WEST,2025-12-19,1061277.5,293864008.56
WEST,2025-12-20,1385798.31,295249806.87
WEST,2025-12-21,266504.58,295516311.45
WEST,2025-12-22,2966.28,295519277.73
WEST,2025-12-23,1954701.82,297473979.55
WEST,2025-12-24,225413.11,297699392.66
WEST,2025-12-25,1849693.24,299549085.9
WEST,2025-12-26,2112280.13,301661366.03
WEST,2025-12-27,1030226.9,302691592.93
WEST,2025-12-28,1177318.06,303868910.99
WEST,2025-12-30,57416.96,303926327.95
WEST,2026-01-01,91969.34,304018297.29
WEST,2026-01-03,292835.12,304311132.41
WEST,2026-01-04,606903.74,304918036.15
WEST,2026-01-06,8920.94,304926957.09
WEST,2026-01-07,1127941.9,306054898.99
WEST,2026-01-09,66825.68,306121724.67
WEST,2026-01-10,4465.49,306126190.16
WEST,2026-01-13,557777.03,306683967.19
WEST,2026-01-14,269541.88,306953509.07
WEST,2026-01-16,121890.0,307075399.07
WEST,2026-01-17,1480207.85,308555606.92
WEST,2026-01-18,134834.21,308690441.13
WEST,2026-01-19,794253.12,309484694.25
WEST,2026-01-22,595179.54,310079873.79
WEST,2026-01-23,18845.05,310098718.84
WEST,2026-01-24,171351.46,310270070.3
WEST,2026-01-27,1448239.65,311718309.95
WEST,2026-01-28,1485.52,311719795.47
WEST,2026-01-30,823463.09,312543258.56
WEST,2026-01-31,251272.61,312794531.17
WEST,2026-02-01,829325.0,313623856.17
WEST,2026-02-02,1668413.4,315292269.57
WEST,2026-02-03,18518.76,315310788.33
WEST,2026-02-04,1009147.29,316319935.62
WEST,2026-02-07,1012699.64,317332635.26
WEST,2026-02-08,285.9,317332921.16
WEST,2026-02-09,14845.96,317347767.12
WEST,2026-02-10,50873.45,317398640.57
WEST,2026-02-12,288316.19,317686956.76
WEST,2026-02-16,400226.35,318087183.11
WEST,2026-02-17,855576.21,318942759.32
WEST,2026-02-18,1244944.61,320187703.93
WEST,2026-02-22,397388.48,320585092.41
WEST,2026-02-23,956730.33,321541822.74
WEST,2026-02-24,152275.26,321694098.0
WEST,2026-02-26,11396.51,321705494.51
WEST,2026-02-28,130034.22,321835528.73
WEST,2026-03-03,34384.48,321869913.21
WEST,2026-03-04,1356208.05,323226121.26
WEST,2026-03-05,897512.88,324123634.14
WEST,2026-03-08,1045498.77,325169132.91
WEST,2026-03-09,271998.55,325441131.46
WEST,2026-03-10,2387.11,325443518.57
WEST,2026-03-13,1118443.57,326561962.14
WEST,2026-03-15,3684.7,326565646.84
WEST,2026-03-19,592659.57,327158306.41
WEST,2026-03-20,1208998.2,328367304.61
WEST,2026-03-21,443270.21,328810574.82
WEST,2026-03-23,84659.92,328895234.74
WEST,2026-03-25,403998.51,329299233.25
WEST,2026-03-26,652871.53,329952104.78
WEST,2026-03-27,941793.23,330893898.01
WEST,2026-03-28,36671.63,330930569.64
WEST,2026-03-30,1231789.66,332162359.3
WEST,2026-04-01,30878.85,332193238.15
WEST,2026-04-03,1745086.26,333938324.41
WEST,2026-04-06,179684.1,334118008.51
WEST,2026-04-07,580109.47,334698117.98
WEST,2026-04-08,74715.68,334772833.66
WEST,2026-04-09,229890.4,335002724.06
WEST,2026-04-10,109367.65,335112091.71
WEST,2026-04-11,766594.92,335878686.63
WEST,2026-04-12,446706.7,336325393.33
WEST,2026-04-14,964486.96,337289880.29
WEST,2026-04-15,198144.05,337488024.34
WEST,2026-04-17,476134.92,337964159.26
WEST,2026-04-18,3117.8,337967277.06
WEST,2026-04-19,70346.46,338037623.52
WEST,2026-04-20,31064.74,338068688.26
WEST,2026-04-21,437884.97,338506573.23
WEST,2026-04-23,235195.76,338741768.99
WEST,2026-04-24,355370.17,339097139.16
WEST,2026-04-25,497980.98,339595120.14
WEST,2026-04-26,859118.88,340454239.02
WEST,2026-04-27,61999.22,340516238.24
WEST,2026-04-28,899082.9,341415321.14
WEST,2026-04-29,417959.48,341833280.62
WEST,2026-04-30,1400889.03,343234169.65
WEST,2026-05-01,101342.59,343335512.24
WEST,2026-05-02,638589.1,343974101.34
WEST,2026-05-06,434179.44,344408280.78
WEST,2026-05-07,374180.18,344782460.96
WEST,2026-05-10,2992.27,344785453.23
WEST,2026-05-11,32105.31,344817558.54
WEST,2026-05-12,254732.24,345072290.78
WEST,2026-05-13,377702.14,345449992.92
WEST,2026-05-14,278881.6,345728874.52
WEST,2026-05-16,1320658.43,347049532.95
WEST,2026-05-17,97995.74,347147528.69
WEST,2026-05-18,198345.42,347345874.11
WEST,2026-05-21,975305.6,348321179.71
WEST,2026-05-22,112786.71,348433966.42
WEST,2026-05-23,37468.05,348471434.47
WEST,2026-05-24,650795.02,349122229.49
WEST,2026-05-25,871585.27,349993814.76
WEST,2026-05-26,397504.6,350391319.36
WEST,2026-05-27,468515.23,350859834.59
WEST,2026-05-29,100694.46,350960529.05
WEST,2026-05-30,50971.82,351011500.87
WEST,2026-06-01,373345.03,351384845.9
WEST,2026-06-02,142923.09,351527768.99
WEST,2026-06-03,104595.42,351632364.41
WEST,2026-06-06,754323.49,352386687.9
WEST,2026-06-07,12343.6,352399031.5
WEST,2026-06-08,232768.42,352631799.92
WEST,2026-06-09,497817.28,353129617.2
WEST,2026-06-10,287715.65,353417332.85
WEST,2026-06-11,325845.82,353743178.67
WEST,2026-06-12,162971.04,353906149.71
WEST,2026-06-13,444247.22,354350396.93
WEST,2026-06-14,152007.43,354502404.36
WEST,2026-06-15,816678.88,355319083.24
WEST,2026-06-16,735523.09,356054606.33
WEST,2026-06-18,318107.49,356372713.82
WEST,2026-06-19,62773.54,356435487.36
WEST,2026-06-20,30827.36,356466314.72
WEST,2026-06-22,174227.44,356640542.16
WEST,2026-06-24,1557017.74,358197559.9
WEST,2026-06-25,945562.89,359143122.79
WEST,2026-06-27,64329.5,359207452.29
WEST,2026-06-28,141559.78,359349012.07
WEST,2026-07-01,74702.17,359423714.24
WEST,2026-07-02,267128.61,359690842.85
WEST,2026-07-05,946748.47,360637591.32
WEST,2026-07-09,312012.4,360949603.72
WEST,2026-07-10,1133280.48,362082884.2
WEST,2026-07-12,325974.95,362408859.15
WEST,2026-07-14,47523.18,362456382.33
WEST,2026-07-15,682229.86,363138612.19
WEST,2026-07-17,55397.61,363194009.8
WEST,2026-07-18,610897.27,363804907.07
WEST,2026-07-19,105825.52,363910732.59
WEST,2026-07-20,428102.6,364338835.19
WEST,2026-07-21,267080.22,364605915.41
WEST,2026-07-23,33338.54,364639253.95
WEST,2026-07-24,21608.3,364660862.25
WEST,2026-07-25,30903.9,364691766.15
WEST,2026-07-26,244519.1,364936285.25
WEST,2026-07-29,502901.05,365439186.3
WEST,2026-07-30,771354.51,366210540.81
WEST,2026-09-07,429680.65,366640221.46
WEST,2026-09-11,60653.46,366700874.92
WEST,2026-09-13,93608.86,366794483.78
WEST,2026-09-15,276923.3,367071407.08
WEST,2026-09-21,181679.95,367253087.03
WEST,2026-11-27,58158.4,367311245.43
WEST,2026-12-15,164375.4,367475620.83
WEST,2026-12-26,21003.53,367496624.36
WEST,2027-01-12,24527.4,367521151.76
WEST,2027-01-15,651715.51,368172867.27
