order_id,customer_id,calculated_revenue,payment_amount,revenue_difference
5654,1941,8808.2000,611.9900,8196.2100
8495,330,8660.1600,466.3000,8193.8600
4289,1845,8808.2000,614.4700,8193.7300
10647,1261,9011.3000,817.7100,8193.5900
12005,1924,8693.0500,499.9900,8193.0600
13015,1118,8291.6500,101.2200,8190.4300
13078,1936,8936.9500,748.1900,8188.7600
12731,221,8660.1600,472.3500,8187.8100
2570,1288,9011.3000,830.2000,8181.1000
10922,1422,9276.8500,1099.1200,8177.7300
162,911,8660.1600,482.9800,8177.1800
17199,1798,8291.6500,114.9400,8176.7100
746,1903,9011.3000,834.9700,8176.3300
6989,364,10179.2000,2005.0000,8174.2000
19446,825,8693.0500,519.1000,8173.9500
18044,1240,8959.7000,787.1700,8172.5300
5008,1657,10004.2500,1831.9600,8172.2900
14465,1127,9276.8500,1106.4300,8170.4200
618,1010,8808.2000,641.9100,8166.2900
15609,491,8392.1500,231.0400,8161.1100
3892,1031,9011.3000,850.4900,8160.8100
718,1170,10078.5500,1922.9400,8155.6100
5744,1976,10078.5500,1924.0900,8154.4600
2601,1482,9100.2500,947.3000,8152.9500
15087,19,8808.2000,658.7400,8149.4600
13300,1756,8291.6500,145.3100,8146.3400
18950,1462,8144.5200,null,8144.5200
14671,1038,8144.5200,null,8144.5200
16869,770,8144.5200,null,8144.5200
16203,343,8143.3600,null,8143.3600
9380,1629,8143.3600,null,8143.3600
6114,763,8143.3600,null,8143.3600
9592,1987,9100.2500,957.6400,8142.6100
12102,171,9011.3000,873.0800,8138.2200
17299,1999,9578.7500,1441.4000,8137.3500
17409,754,8907.9500,770.9800,8136.9700
9809,1854,9276.8500,1140.5600,8136.2900
14141,1864,10004.2500,1868.1900,8136.0600
6969,1385,9276.8500,1141.9300,8134.9200
12527,1802,8693.0500,559.4900,8133.5600
6109,1252,9578.7500,1449.0700,8129.6800
17788,159,8959.7000,835.3400,8124.3600
7626,1520,8631.4400,507.5700,8123.8700
14205,1513,8305.9500,184.3800,8121.5700
16802,201,9276.8500,1155.7800,8121.0700
9981,996,8291.6500,171.6900,8119.9600
14144,120,10004.2500,1884.5500,8119.7000
16803,1401,8117.8500,null,8117.8500
17779,789,8117.8500,null,8117.8500
15380,1458,8117.8500,null,8117.8500
867,872,8117.8500,null,8117.8500
4587,1989,8907.9500,790.8800,8117.0700
11299,1266,9100.2500,988.0900,8112.1600
15163,1983,9108.1200,996.1900,8111.9300
7918,65,8959.7000,849.1400,8110.5600
10290,484,8396.2800,285.9500,8110.3300
6956,696,8823.6000,714.1600,8109.4400
6647,474,8936.9500,829.3600,8107.5900
454,694,9154.4800,1048.2300,8106.2500
8239,702,8977.2500,876.1900,8101.0600
16572,369,8291.6500,191.0700,8100.5800
6002,614,9108.1200,1008.1400,8099.9800
1782,632,8693.0500,595.8500,8097.2000
11577,1221,8977.2500,885.3700,8091.8800
5856,619,8823.6000,732.0100,8091.5900
4185,431,8936.9500,845.4200,8091.5300
12721,77,9100.2500,1012.2800,8087.9700
12575,710,8693.0500,613.2900,8079.7600
15638,1632,9276.8500,1198.7400,8078.1100
8792,47,9100.2500,1024.1100,8076.1400
17810,1213,9100.2500,1025.5400,8074.7100
10963,1076,8936.9500,863.0000,8073.9500
16729,610,8660.1600,587.1900,8072.9700
8442,1414,8907.9500,836.7000,8071.2500
1894,567,9011.3000,943.7700,8067.5300
8930,761,8062.8400,null,8062.8400
18161,1520,8062.8400,null,8062.8400
8868,899,8062.8400,null,8062.8400
16222,146,8061.6500,null,8061.6500
5878,911,8061.6500,null,8061.6500
17164,218,8061.6500,null,8061.6500
17838,1197,8061.6500,null,8061.6500
5778,435,8061.6500,null,8061.6500
5054,762,8061.6500,null,8061.6500
3022,1136,8061.6500,null,8061.6500
5841,1656,8061.6500,null,8061.6500
5480,125,10180.6500,2120.1800,8060.4700
15673,1300,8959.7000,901.9700,8057.7300
12366,500,8660.1600,603.6400,8056.5200
18586,268,8936.9500,886.9400,8050.0100
15967,1102,9011.3000,964.4700,8046.8300
15488,1783,8211.6000,167.1000,8044.5000
9725,835,8693.0500,649.0800,8043.9700
19344,1987,8144.5200,100.7300,8043.7900
7299,724,8211.6000,171.5700,8040.0300
11137,1769,8660.1600,620.2700,8039.8900
14675,1000,8936.9500,897.5200,8039.4300
2547,691,9011.3000,973.5800,8037.7200
7908,1436,8291.6500,256.5000,8035.1500
12893,1131,8305.9500,270.8600,8035.0900
2827,231,9578.7500,1544.2900,8034.4600
17878,1901,9276.8500,1243.4600,8033.3900
12910,951,9154.4800,1124.7500,8029.7300
8459,150,8907.9500,880.7300,8027.2200
7980,1145,8305.9500,280.5900,8025.3600
5952,335,9100.2500,1079.2000,8021.0500
4630,1075,8959.7000,942.9900,8016.7100
15636,1903,9154.4800,1144.4200,8010.0600
10914,935,9185.6000,1176.9200,8008.6800
14716,1406,8143.3600,137.4900,8005.8700
9602,134,8144.5200,138.7100,8005.8100
13495,929,8693.0500,688.7900,8004.2600
13182,1470,8003.4500,null,8003.4500
12614,1415,8003.4500,null,8003.4500
2014,1701,8003.4500,null,8003.4500
4448,404,8003.4500,null,8003.4500
12264,271,8003.4000,null,8003.4000
13162,498,8003.4000,null,8003.4000
346,1290,9185.6000,1182.5700,8003.0300
6233,1681,8117.8500,115.1300,8002.7200
18492,1956,9154.4800,1152.3500,8002.1300
12698,544,8808.2000,808.2700,7999.9300
14650,1400,8144.5200,144.6100,7999.9100
13748,1197,8117.8500,118.9800,7998.8700
10571,1814,9100.2500,1107.4400,7992.8100
9958,1582,9578.7500,1586.3000,7992.4500
7938,1264,8959.7000,968.8600,7990.8400
9465,103,8211.6000,224.1500,7987.4500
3408,1698,8907.9500,920.9500,7987.0000
9874,626,8808.2000,824.5300,7983.6700
7470,381,8143.3600,160.2800,7983.0800
12743,1178,8936.9500,956.3400,7980.6100
19084,1045,10004.2500,2024.5800,7979.6700
2616,771,8936.9500,960.5800,7976.3700
1414,92,8936.9500,962.1600,7974.7900
8805,714,8631.4400,659.7100,7971.7300
5264,1170,8907.9500,944.1100,7963.8400
6510,200,8144.5200,182.2900,7962.2300
14270,1427,8977.2500,1018.4600,7958.7900
801,1360,8392.1500,434.0700,7958.0800
16139,663,8061.6500,103.7600,7957.8900
4214,1733,8143.3600,185.8100,7957.5500
662,967,9100.2500,1149.5600,7950.6900
2801,437,8631.4400,684.0100,7947.4300
5665,1969,8062.8400,115.9500,7946.8900
3353,1304,8396.2800,450.4400,7945.8400
3927,414,8959.7000,1014.5700,7945.1300
8523,729,8936.9500,993.3500,7943.6000
15059,1738,8808.2000,867.2800,7940.9200
1600,761,8392.1500,451.7500,7940.4000
6774,418,8823.6000,883.2600,7940.3400
4581,569,8061.6500,123.6000,7938.0500
19072,1279,8823.6000,888.2300,7935.3700
18107,1702,9578.7500,1644.1000,7934.6500
724,1863,8211.6000,279.2500,7932.3500
14319,1428,8823.6000,893.7700,7929.8300
5390,1390,9185.6000,1257.9200,7927.6800
15739,1105,8907.9500,980.8900,7927.0600
9795,1329,9154.4800,1228.1700,7926.3100
15994,294,8305.9500,381.7400,7924.2100
2057,511,9276.8500,1355.3400,7921.5100
6196,218,8143.3600,225.1600,7918.2000
4456,430,8143.3600,225.3900,7917.9700
4604,325,8936.9500,1022.3100,7914.6400
19514,76,7913.3000,null,7913.3000
15820,712,7913.3000,null,7913.3000
4571,362,9011.3000,1102.6000,7908.7000
6288,1303,8143.3600,234.8200,7908.5400
12376,1587,8959.7000,1052.7900,7906.9100
17421,341,8808.2000,901.9400,7906.2600
5279,1930,8977.2500,1071.1400,7906.1100
19805,1217,8693.0500,788.4600,7904.5900
7088,1915,8062.8400,163.4600,7899.3800
8054,481,9154.4800,1257.7000,7896.7800
7397,772,9276.8500,1382.5000,7894.3500
14944,1603,8291.6500,400.4100,7891.2400
7029,1085,8631.4400,742.6200,7888.8200
17177,678,8003.4500,115.0300,7888.4200
1918,329,9185.6000,1297.3900,7888.2100
9786,491,8291.6500,403.6100,7888.0400
2380,1397,8392.1500,504.6500,7887.5000
14958,519,9154.4800,1267.1600,7887.3200
18437,452,8144.5200,257.6700,7886.8500
7386,1002,8977.2500,1098.1100,7879.1400
16051,730,9276.8500,1398.2700,7878.5800
14201,1759,8977.2500,1099.3100,7877.9400
5910,506,9185.6000,1312.5600,7873.0400
15904,1173,9578.7500,1706.7200,7872.0300
7960,926,9100.2500,1228.8300,7871.4200
6378,526,9154.4800,1283.2900,7871.1900
16628,1387,9011.3000,1142.2100,7869.0900
10267,1155,9185.6000,1317.1400,7868.4600
2131,1431,9108.1200,1241.3300,7866.7900
6025,582,9100.2500,1235.4000,7864.8500
15625,1046,8631.4400,768.3600,7863.0800
6191,1626,8396.2800,533.6900,7862.5900
11646,350,8808.2000,946.7200,7861.4800
2273,1584,8396.2800,535.9600,7860.3200
19004,584,8823.6000,964.9700,7858.6300
14191,923,8660.1600,802.4300,7857.7300
9713,318,8907.9500,1055.1800,7852.7700
5703,589,9108.1200,1260.0600,7848.0600
4902,268,8977.2500,1130.0400,7847.2100
4520,377,8003.4000,156.8300,7846.5700
18402,889,8291.6500,446.7100,7844.9400
4055,69,8631.4400,789.6500,7841.7900
3682,900,8305.9500,466.9400,7839.0100
10568,1245,9276.8500,1438.0100,7838.8400
18628,541,8003.4000,167.6500,7835.7500
11813,1464,8291.6500,456.6900,7834.9600
3913,998,8396.2800,563.0700,7833.2100
10971,126,8907.9500,1075.5200,7832.4300
9377,1666,8808.2000,976.0600,7832.1400
2643,785,8959.7000,1128.8400,7830.8600
2604,863,8291.6500,461.1900,7830.4600
12563,439,8907.9500,1078.4500,7829.5000
217,569,9011.3000,1186.1400,7825.1600
1255,1143,8062.8400,238.2500,7824.5900
7532,795,8392.1500,568.7900,7823.3600
11899,1358,9185.6000,1363.0500,7822.5500
19490,1386,8660.1600,837.9200,7822.2400
15033,1977,8144.5200,326.1100,7818.4100
5192,1970,8211.6000,396.3000,7815.3000
16635,1273,8693.0500,881.6200,7811.4300
3421,387,8396.2800,584.9500,7811.3300
10671,514,9011.3000,1199.9800,7811.3200
15023,1373,8062.8400,251.7400,7811.1000
8156,1389,8144.5200,337.6600,7806.8600
3890,1959,8660.1600,854.4500,7805.7100
9195,371,8003.4500,200.1200,7803.3300
10894,814,8392.1500,590.0600,7802.0900
4177,341,8693.0500,891.6100,7801.4400
3543,1567,7913.3000,112.5800,7800.7200
15019,87,9154.4800,1354.9400,7799.5400
7562,1420,8823.6000,1024.1100,7799.4900
8864,639,8660.1600,861.7900,7798.3700
3643,667,8977.2500,1179.3900,7797.8600
18611,1894,8936.9500,1140.2600,7796.6900
18877,605,8823.6000,1030.9300,7792.6700
13889,543,8211.6000,422.1700,7789.4300
10905,38,9100.2500,1315.4500,7784.8000
3580,1627,9185.6000,1401.0100,7784.5900
201,1487,8660.1600,875.8700,7784.2900
5433,1403,8291.6500,513.9400,7777.7100
7417,1696,9108.1200,1332.5400,7775.5800
11897,633,9185.6000,1411.6800,7773.9200
8164,613,8660.1600,893.0800,7767.0800
4697,1668,9185.6000,1420.8800,7764.7200
11116,498,8062.8400,299.4600,7763.3800
10559,1147,9100.2500,1337.4300,7762.8200
5409,254,9108.1200,1349.3900,7758.7300
15714,321,8977.2500,1220.6400,7756.6100
4250,1498,9108.1200,1351.9800,7756.1400
12215,1648,9108.1200,1352.7200,7755.4000
9863,256,8977.2500,1222.2200,7755.0300
16456,1538,8631.4400,880.7500,7750.6900
17578,11,8907.9500,1157.9900,7749.9600
15251,1196,8144.5200,395.2200,7749.3000
3304,952,8392.1500,646.3200,7745.8300
13459,1003,9578.7500,1834.7200,7744.0300
17988,719,8959.7000,1215.8300,7743.8700
15913,149,8062.8400,321.1700,7741.6700
4248,1983,8907.9500,1173.8800,7734.0700
16321,638,8977.2500,1246.6700,7730.5800
16195,1917,8062.8400,332.5000,7730.3400
11308,680,8003.4000,277.5800,7725.8200
17591,1048,8003.4500,277.8200,7725.6300
4577,1194,9276.8500,1553.5500,7723.3000
18345,1330,8823.6000,1117.8100,7705.7900
17943,586,8959.7000,1255.8400,7703.8600
3178,1331,8808.2000,1107.3900,7700.8100
7281,2000,8003.4500,307.8600,7695.5900
15659,439,8631.4400,936.1700,7695.2700
11300,503,8211.6000,517.4100,7694.1900
2373,1827,8062.8400,371.6300,7691.2100
8294,857,8808.2000,1117.3800,7690.8200
9024,1420,9276.8500,1587.5600,7689.2900
12085,928,8305.9500,618.5600,7687.3900
11488,91,8291.6500,606.9400,7684.7100
4751,973,8823.6000,1139.6100,7683.9900
7410,381,9154.4800,1471.5300,7682.9500
4634,1882,8959.7000,1277.4300,7682.2700
15941,1642,8211.6000,532.3900,7679.2100
798,59,9100.2500,1421.3300,7678.9200
7026,650,8808.2000,1129.6200,7678.5800
10256,1641,8823.6000,1146.9500,7676.6500
5611,167,9578.7500,1903.2100,7675.5400
5378,1950,8693.0500,1018.4900,7674.5600
12328,288,7913.3000,241.6100,7671.6900
18040,1919,9154.4800,1483.9400,7670.5400
5706,1525,8144.5200,474.0600,7670.4600
11124,736,8907.9500,1237.6900,7670.2600
10225,1991,8977.2500,1307.1100,7670.1400
16912,777,8936.9500,1271.5200,7665.4300
783,1562,8693.0500,1029.8600,7663.1900
14660,686,7663.0000,null,7663.0000
18236,1689,7663.0000,null,7663.0000
3585,1904,8808.2000,1148.8700,7659.3300
15733,551,9154.4800,1499.0400,7655.4400
13223,762,8062.8400,407.7100,7655.1300
17190,1946,8003.4000,358.1500,7645.2500
14527,100,8392.1500,747.1700,7644.9800
4371,1849,9154.4800,1513.1000,7641.3800
9319,1275,8305.9500,666.6600,7639.2900
16597,867,8143.3600,504.2900,7639.0700
4742,346,8959.7000,1321.1700,7638.5300
6979,1816,8062.8400,424.8200,7638.0200
17362,654,8392.1500,754.8100,7637.3400
11276,1910,9276.8500,1641.6300,7635.2200
9962,1280,8144.5200,513.0200,7631.5000
6674,1023,9154.4800,1523.4800,7631.0000
11789,513,8003.4000,378.6400,7624.7600
8483,275,8062.8400,438.7900,7624.0500
10345,469,8211.6000,590.4100,7621.1900
5613,1875,9276.8500,1655.9800,7620.8700
17270,706,8977.2500,1357.0700,7620.1800
2299,113,8305.9500,689.3900,7616.5600
7044,1339,8305.9500,690.0800,7615.8700
13998,813,8003.4500,388.1300,7615.3200
9895,763,8144.5200,531.5300,7612.9900
17929,194,8959.7000,1347.5100,7612.1900
15264,895,8061.6500,449.9500,7611.7000
2481,1283,8062.8400,452.3100,7610.5300
2766,320,8003.4000,392.8800,7610.5200
17238,1501,8144.5200,536.4800,7608.0400
11543,526,9276.8500,1670.3300,7606.5200
17520,1766,8291.6500,691.2300,7600.4200
18811,1045,9578.7500,1979.4000,7599.3500
6281,637,8936.9500,1337.9500,7599.0000
4800,407,7913.3000,316.4900,7596.8100
465,1452,8144.5200,547.9400,7596.5800
16314,17,7591.6000,null,7591.6000
584,956,7591.6000,null,7591.6000
13270,687,7591.6000,null,7591.6000
18869,98,7591.6000,null,7591.6000
11270,787,8144.5200,560.9900,7583.5300
8664,1995,8211.6000,628.1100,7583.4900
2540,1292,8003.4500,421.9000,7581.5500
1765,261,7913.3000,332.2900,7581.0100
17341,1332,8291.6500,713.6700,7577.9800
2024,532,8117.8500,539.9400,7577.9100
17961,1497,9276.8500,1701.0700,7575.7800
5958,389,8117.8500,542.2200,7575.6300
6882,693,8936.9500,1362.6700,7574.2800
9517,958,9108.1200,1536.7000,7571.4200
3966,1047,9011.3000,1440.2600,7571.0400
10509,1235,9185.6000,1618.4000,7567.2000
11002,1035,8305.9500,739.0400,7566.9100
3288,1516,8144.5200,579.1600,7565.3600
6533,1507,9276.8500,1714.5200,7562.3300
605,1812,8291.6500,729.8600,7561.7900
12110,316,8631.4400,1069.7500,7561.6900
10584,421,8144.5200,584.9800,7559.5400
18459,1250,9100.2500,1542.3100,7557.9400
2546,1396,8631.4400,1076.6300,7554.8100
6604,916,9108.1200,1554.2100,7553.9100
1059,497,8291.6500,737.8100,7553.8400
3607,77,8305.9500,757.5900,7548.3600
5990,592,8396.2800,847.9400,7548.3400
1745,1617,8305.9500,758.7400,7547.2100
5769,86,7913.3000,372.6300,7540.6700
19786,865,8117.8500,580.4700,7537.3800
1093,1008,7536.9500,null,7536.9500
18977,1160,8823.6000,1287.1500,7536.4500
12269,26,9100.2500,1564.2800,7535.9700
4650,1998,9100.2500,1564.5100,7535.7400
5210,1039,8143.3600,608.6300,7534.7300
12879,1722,7913.3000,379.7800,7533.5200
16339,1410,8693.0500,1159.5400,7533.5100
2439,704,9185.6000,1652.6500,7532.9500
5357,1966,8003.4500,471.0800,7532.3700
10829,203,9011.3000,1482.1700,7529.1300
3000,1679,8907.9500,1382.7800,7525.1700
11548,1100,8823.6000,1301.1800,7522.4200
19583,47,9185.6000,1664.4500,7521.1500
5303,762,8003.4500,483.3200,7520.1300
13616,1630,9154.4800,1636.8200,7517.6600
2266,911,9100.2500,1582.8400,7517.4100
17222,73,8396.2800,879.2700,7517.0100
2443,442,9108.1200,1592.3900,7515.7300
1490,726,8143.3600,630.7500,7512.6100
1962,108,9100.2500,1591.4600,7508.7900
13631,157,9108.1200,1603.6500,7504.4700
10058,476,9276.8500,1778.8600,7497.9900
8929,203,8907.9500,1410.1600,7497.7900
19146,1682,8144.5200,648.8300,7495.6900
12982,219,8631.4400,1137.8800,7493.5600
2096,395,8117.8500,625.1000,7492.7500
10251,1018,8061.6500,571.4600,7490.1900
11008,1068,8936.9500,1447.4100,7489.5400
13443,561,8291.6500,804.5200,7487.1300
7580,1135,8823.6000,1336.5700,7487.0300
13167,1480,8631.4400,1144.7800,7486.6600
536,98,8144.5200,658.2500,7486.2700
6310,779,9276.8500,1794.4400,7482.4100
9094,1817,8117.8500,635.4900,7482.3600
4965,1408,8693.0500,1211.0700,7481.9800
12383,143,8693.0500,1211.8700,7481.1800
10665,841,8062.8400,581.8500,7480.9900
5056,1483,8977.2500,1497.7500,7479.5000
5708,1808,8211.6000,733.1400,7478.4600
9463,1358,8144.5200,669.3100,7475.2100
16995,512,8959.7000,1484.8700,7474.8300
18195,391,8936.9500,1465.4500,7471.5000
5399,407,8003.4500,532.9300,7470.5200
6856,626,8977.2500,1507.2000,7470.0500
10624,1511,7913.3000,443.7500,7469.5500
11690,885,9108.1200,1638.8500,7469.2700
7244,1139,7663.0000,194.5300,7468.4700
17894,595,7591.6000,123.7800,7467.8200
7474,603,8907.9500,1442.2000,7465.7500
18742,868,9100.2500,1638.8300,7461.4200
1045,1376,8823.6000,1364.3200,7459.2800
13181,1240,8211.6000,759.8100,7451.7900
3995,1332,8693.0500,1241.8100,7451.2400
13074,607,8936.9500,1489.4700,7447.4800
19543,1761,8907.9500,1464.7400,7443.2100
10044,1212,9011.3000,1569.8100,7441.4900
9943,898,8117.8500,680.2200,7437.6300
14845,638,8808.2000,1371.1200,7437.0800
7964,258,8062.8400,629.7700,7433.0700
2871,578,8143.3600,710.7900,7432.5700
14581,1477,7536.9500,106.1400,7430.8100
7813,1097,8305.9500,876.7900,7429.1600
9554,1784,8061.6500,635.9300,7425.7200
14214,930,8143.3600,718.4200,7424.9400
5576,936,9108.1200,1683.9100,7424.2100
16098,541,8396.2800,972.5800,7423.7000
14805,988,9011.3000,1588.6600,7422.6400
10529,300,7421.4800,null,7421.4800
10489,1916,7421.4800,null,7421.4800
4007,1706,7591.6000,171.9400,7419.6600
1626,120,9276.8500,1861.1600,7415.6900
13839,70,8660.1600,1247.1400,7413.0200
15959,1792,7913.3000,501.3600,7411.9400
8492,957,9185.6000,1774.2200,7411.3800
8735,1149,9108.1200,1696.9200,7411.2000
16713,516,8003.4000,594.9300,7408.4700
3588,407,8062.8400,654.3800,7408.4600
11272,1649,8396.2800,988.0100,7408.2700
13761,322,8003.4500,595.2000,7408.2500
13683,1381,7663.0000,254.7600,7408.2400
2683,1406,8693.0500,1285.3500,7407.7000
8853,382,8305.9500,898.4100,7407.5400
6262,1795,8823.6000,1416.7900,7406.8100
2300,861,9276.8500,1872.4000,7404.4500
7411,652,8936.9500,1533.4900,7403.4600
17936,34,8959.7000,1557.2200,7402.4800
18619,989,8660.1600,1259.9800,7400.1800
960,948,8061.6500,663.2300,7398.4200
18229,340,7663.0000,264.8800,7398.1200
12346,92,8143.3600,747.0200,7396.3400
3455,1393,9185.6000,1790.4000,7395.2000
7952,1087,8823.6000,1430.2100,7393.3900
4972,769,8936.9500,1543.7800,7393.1700
15544,428,7536.9500,143.8100,7393.1400
6618,1301,8003.4000,611.8400,7391.5600
9524,1880,9108.1200,1716.9200,7391.2000
5171,822,8936.9500,1547.0300,7389.9200
3158,1865,8291.6500,902.8000,7388.8500
677,1646,8143.3600,754.7500,7388.6100
18833,1543,8977.2500,1588.8100,7388.4400
5291,789,8143.3600,756.0700,7387.2900
18339,871,9108.1200,1722.0600,7386.0600
17331,390,8305.9500,920.6500,7385.3000
9444,130,8305.9500,920.7900,7385.1600
18967,1983,8003.4500,621.7800,7381.6700
14924,1948,8823.6000,1443.2100,7380.3900
19087,493,9011.3000,1631.4300,7379.8700
11590,1839,8392.1500,1015.2200,7376.9300
7004,906,9100.2500,1724.2500,7376.0000
6982,245,7536.9500,162.1400,7374.8100
4576,1847,8396.2800,1022.3600,7373.9200
647,1468,9185.6000,1812.1600,7373.4400
18138,1713,9100.2500,1732.0400,7368.2100
6791,1503,8823.6000,1458.8000,7364.8000
5943,1318,9276.8500,1914.1800,7362.6700
10161,898,8396.2800,1036.2500,7360.0300
13768,1025,9154.4800,1795.1600,7359.3200
17921,1370,8693.0500,1334.2300,7358.8200
19407,1812,8823.6000,1467.7500,7355.8500
11534,1799,8823.6000,1468.0300,7355.5700
5960,1202,8977.2500,1625.6500,7351.6000
13422,722,8144.5200,793.2500,7351.2700
14870,1337,8631.4400,1282.4700,7348.9700
19788,1582,7913.3000,564.4100,7348.8900
15045,285,7348.4800,null,7348.4800
6898,1470,7348.4800,null,7348.4800
14284,21,7348.4800,null,7348.4800
17825,1092,7348.4800,null,7348.4800
6784,711,7348.4800,null,7348.4800
16269,1606,7348.4800,null,7348.4800
3411,1575,9276.8500,1929.0900,7347.7600
6452,1594,8117.8500,773.7700,7344.0800
13302,517,7663.0000,323.2800,7339.7200
15433,1310,9276.8500,1937.6500,7339.2000
7095,1723,7663.0000,325.4100,7337.5900
15,1378,8907.9500,1573.9800,7333.9700
2815,1079,7591.6000,257.8100,7333.7900
19227,1176,8211.6000,878.0600,7333.5400
8117,758,8305.9500,980.3200,7325.6300
9512,842,8003.4500,677.9700,7325.4800
15571,1052,8291.6500,967.0000,7324.6500
8795,2000,8117.8500,794.6000,7323.2500
12943,1606,7591.6000,273.3900,7318.2100
13984,180,8396.2800,1079.5600,7316.7200
6664,474,8392.1500,1076.2400,7315.9100
16486,471,8291.6500,975.9000,7315.7500
324,1194,8959.7000,1645.3700,7314.3300
18920,1184,8660.1600,1346.8700,7313.2900
5881,792,7913.3000,600.3900,7312.9100
9215,1334,7913.3000,604.4800,7308.8200
11396,1897,9100.2500,1791.9300,7308.3200
13431,1474,7663.0000,355.8800,7307.1200
16966,207,8823.6000,1517.2200,7306.3800
12454,794,8143.3600,838.3700,7304.9900
5712,1558,8117.8500,813.4900,7304.3600
18085,258,8959.7000,1656.0300,7303.6700
14327,1627,7913.3000,610.6100,7302.6900
19868,1220,8291.6500,989.3300,7302.3200
8833,181,8117.8500,820.9000,7296.9500
8684,923,9276.8500,1980.9700,7295.8800
