order_id,customer_id,order_date,status,region_code
O000429,C00048,2024-10-26 06:05:13,DELIVERED,NORTH
O000430,C00048,2024-04-05 04:10:29,CANCELLED,EAST
O000431,C00048,2024-12-25 02:12:11,DELIVERED,NORTH
O000432,C00048,2024-12-05 01:15:23,DELIVERED,CENTRAL
O000433,C00049,2024-11-12 23:03:39,RETURNED,CENTRAL
O000434,C00049,2025-12-22 19:43:04,DELIVERED,NORTH
O000435,C00050,2024-10-19 05:02:44,RETURNED,CENTRAL
O000436,C00050,2025-12-03 10:21:30,RETURNED,SOUTH
O000437,C00050,20-08-2024 01:26:11,DELIVERED,WEST
O000438,C00050,2025-11-05 08:21:12,CANCELLED,NORTH
O000439,C00051,2024-09-05 06:32:44,SHIPPED,SOUTH
O000440,C00051,2025-10-14 15:00:19,DELIVERED,WEST
O000441,C00051,2025-12-28 04:23:36,DELIVERED,NORTH
O000442,C00051,2025-04-30 12:13:31,DELIVERED,SOUTH
O000443,C00052,2025-12-19 07:45:37,DELIVERED,NORTH
O000444,C00052,2024-08-18 11:05:32,DELIVERED,CENTRAL
O000445,C00052,2024-10-27 02:20:11,DELIVERED,NORTH
O000446,C00052,2025-12-05 08:20:31,DELIVERED,CENTRAL
O000447,C00052,2024-12-07 16:51:32,Delivered,NORTH
O000448,C00052,2025-10-12 14:49:58,SHIPPED,NORTH
O000449,C00052,2024-11-03 05:47:54,SHIPPED,NORTH
O000450,C00052,2025-07-26 22:40:50,PLACED,NORTH
O000451,C00052,2024-02-23 15:31:13,PLACED,SOUTH
O000452,C00052,2024-04-15 11:17:46,DELIVERED,NORTH
O000453,C00052,2025-10-16 12:34:03,SHIPPED,EAST
O000454,C00052,2025-10-08 01:41:43,SHIPPED,NORTH
O000455,C00052,2024-12-11 10:24:48,DELIVERED,SOUTH
O000456,C00052,2024-12-02 06:14:37,RETURNED,EAST
O000457,C00052,2024-12-24 19:18:17,SHIPPED,NORTH
O000458,C00052,2024-12-10 14:01:28,DELIVERED,NORTH
O000459,C00052,2024-11-15 08:41:48,DELIVERED,EAST
O000460,C00052,2024-03-25 10:58:09,DELIVERED,north
O000461,C00052,2024-11-16 13:23:10,DELIVERED,SOUTH
O000462,C00052,2026-07-16 00:05:37,SHIPPED,EAST
O000463,C00052,2024-01-18 10:00:36,DELIVERED,NORTH
O000464,C00052,24-11-2024 11:04:17,RETURNED,NORTH
O000465,C00052,2024-11-13 22:30:00,DELIVERED,CENTRAL
O000466,C00052,28-11-2024 18:44:35,PLACED,NORTH
O000467,C00052,2024-02-27 17:28:07,CANCELLED,NORTH
O000468,C00052,2025-03-12 05:50:14,DELIVERED,CENTRAL
O000469,C00052,2024-01-04 00:38:54,DELIVERED,SOUTH
O000470,C00052,2024-03-14 11:16:04,DELIVERED,NORTH
O000471,C00052,2026-04-20 01:15:20,SHIPPED,WEST
O000472,C00052,2025-12-18 13:23:27,RETURNED,WEST
O000473,C00052,2024-03-07 10:02:57,SHIPPED,SOUTH
O000474,C00052,2026-06-10 04:48:36,DELIVERED,WEST
O000475,C00052,2024-03-06 05:04:08,DELIVERED,SOUTH
O000476,C00052,2026-01-29 21:57:07,DELIVERED,SOUTH
O000477,C00052,2025-09-25 19:17:04,DELIVERED,SOUTH
O000478,C00052,2026-02-22 17:32:11,DELIVERED,SOUTH
O000479,C00052,2024-10-01 00:01:18,PLACED,CENTRAL
O000480,C00052,2025-09-18 00:57:33,DELIVERED,WEST
O000481,NULL,2026-07-10 17:10:35,DELIVERED,SOUTH
O000482,C00052,2026-04-17 08:01:17,RETURNED,SOUTH
O000483,C00052,2026-01-27 05:23:36,PLACED,EAST
O000484,C00052,2025-12-11 07:38:30,DELIVERED,west
O000485,C00052,2024-02-13 20:42:17,DELIVERED,WEST
O000486,C00052,2024-03-16 16:13:20,SHIPPED,EAST
O000487,C00052,2025-10-24 21:42:26,SHIPPED,NORTH
O000488,C00052,2024-10-01 09:18:12,DELIVERED,EAST
O000489,C00052,2024-06-29 08:07:54,RETURNED,WEST
O000490,C00052,2024-02-01 21:41:50,DELIVERED,NORTH
O000491,C00052,2024-04-13 23:39:00,DELIVERED,EAST
O000492,C00052,2024-07-06 23:36:45,SHIPPED,WEST
O000493,NULL,2024-10-15 04:19:15,SHIPPED,SOUTH
O000494,C00052,2026-03-03 13:29:11,delivered,NORTH
O000495,C00052,2024-11-27 18:07:59,PLACED,SOUTH
O000496,C00052,2024-08-14 23:27:53,DELIVERED,CENTRAL
O000497,NULL,2025-12-12 07:52:16,DELIVERED,NORTH
O000498,C00052,2025-11-29 18:48:57,SHIPPED,SOUTH
O000499,C00052,2024-09-01 08:00:52,PLACED,WEST
O000500,C00052,2024-08-14 03:00:40,DELIVERED,CENTRAL
O000501,C00052,2026-07-29 07:03:56,DELIVERED,EAST
O000502,C00052,2026-07-29 03:40:15,DELIVERED,CENTRAL
O000503,C00052,2024-04-07 18:21:48,DELIVERED,NORTH
O000504,C00052,2026-05-29 06:33:57,DELIVERED,NORTH
O000505,C00052,2024-10-19 14:18:02,DELIVERED,SOUTH
O000506,C00052,2025-05-13 21:03:35,SHIPPED,NORTH
O000507,C00052,2025-06-08 02:08:32,SHIPPED,NORTH
O000508,C00052,2024-08-15 07:56:51,DELIVERED,WEST
O000509,C00052,2025-01-30 20:02:14,DELIVERED,WEST
O000510,C00052,2025-12-16 19:06:30,SHIPPED,CENTRAL
O000511,C00053,2025-10-26 03:59:47,Delivered,CENTRAL
O000512,C00053,2024-10-08 19:38:36,SHIPPED,WEST
O000513,C00053,2025-10-18 19:01:10,DELIVERED,NORTH
O000514,C00053,06-12-2025 05:58:14,DELIVERED,EAST
O000515,C00053,2024-11-23 14:28:09,DELIVERED,NORTH
O000516,C00053,24-03-2026 21:43:36,DELIVERED,NORTH
O000517,C00054,2025-08-09 16:20:40,DELIVERED,SOUTH
O000518,C00054,2025-12-30 16:10:14,DELIVERED,SOUTH
O000519,C00054,2025-07-12 11:53:54,RETURNED,NORTH
O000520,C00054,2025-02-07 16:14:56,DELIVERED,EAST
O000521,C00054,2025-07-20 08:13:24,SHIPPED,WEST
O000522,C00054,2025-01-31 08:30:26,DELIVERED,NORTH
O000523,C00054,2024-12-26 02:42:47,DELIVERED,EAST
O000524,C00054,2025-11-06 07:01:51,DELIVERED,SOUTH
O000525,C00054,2026-05-09 17:41:18,RETURNED,NORTH
O000526,C00054,2026-03-08 07:11:39,DELIVERED,WEST
O000527,C00054,2025-12-26 08:29:15,SHIPPED,NORTH
O000528,C00054,2025-11-17 15:43:48,DELIVERED,CENTRAL
O000529,C00054,2025-09-21 10:53:57,DELIVERED,SOUTH
O000530,C00054,2025-07-24 21:26:24,DELIVERED,NORTH
O000531,C00054,2024-11-30 21:02:53,DELIVERED,SOUTH
O000532,C00054,2024-10-01 07:57:28,DELIVERED,NORTH
O000533,C00054,2024-12-04 09:23:03,RETURNED,NORTH
O000534,C00055,2026-01-14 19:30:32,delivered,NORTH
O000535,C00055,2024-12-07 20:33:23,DELIVERED,NORTH
O000536,C00055,2024-07-10 12:52:29,DELIVERED,WEST
O000537,C00055,2024-08-26 04:33:24,DELIVERED,NORTH
O000538,C00055,2024-05-24 18:21:36,placed,NORTH
O000539,C00055,2024-08-23 13:47:22,SHIPPED,NORTH
O000540,C00055,2024-04-12 15:58:45,DELIVERED,SOUTH
O000541,C00055,2025-11-09 18:35:35,DELIVERED,SOUTH
O000542,C00055,2025-03-09 08:33:16,DELIVERED,NORTH
O000543,C00055,2025-10-19 09:51:55,DELIVERED,CENTRAL
O000544,C00055,2024-12-18 16:23:26,PLACED,WEST
O000545,NULL,2025-10-14 12:52:27,RETURNED,NORTH
O000546,C00055,2025-09-07 16:48:01,DELIVERED,NORTH
O000547,C00055,2025-10-04 02:05:50,RETURNED,SOUTH
O000548,C00055,2024-10-16 05:02:08,RETURNED,SOUTH
O000549,C00055,2025-11-04 01:37:05,SHIPPED,WEST
O000550,C00055,2025-12-27 16:04:53,DELIVERED,SOUTH
O000551,C00055,2024-12-13 15:34:01,DELIVERED,EAST
O000552,C00055,2025-04-01 04:11:14,RETURNED,EAST
O000553,C00055,2025-10-23 04:02:05,CANCELLED,SOUTH
O000554,C00055,2025-12-08 22:30:27,DELIVERED,NORTH
O000555,C00055,2024-02-22 13:30:08,PLACED,SOUTH
O000556,C00055,2025-12-21 00:40:46,DELIVERED,NORTH
O000557,C00055,2025-05-04 00:09:40,SHIPPED,NORTH
O000558,C00055,2025-10-02 04:15:32,DELIVERED,SOUTH
O000559,C00055,2025-08-02 11:20:19,CANCELLED,NORTH
O000560,C00055,2026-02-23 11:03:41,DELIVERED,NORTH
O000561,C00055,2024-03-02 05:52:45,DELIVERED,NORTH
O000562,C00055,2024-04-07 13:17:47,RETURNED,NORTH
O000563,C00055,2025-11-28 22:02:58,DELIVERED,WEST
O000564,C00055,2026-09-11 00:00:00,DELIVERED,WEST
O000565,C00055,2025-04-20 16:07:01,DELIVERED,WEST
O000566,C00056,2025-08-27 07:57:35,SHIPPED,NORTH
O000567,C00056,2024-02-02 03:24:45,SHIPPED,NORTH
O000568,C00057,2024-11-04 09:19:34,SHIPPED,CENTRAL
O000569,C00057,2025-10-04 14:21:07,DELIVERED,WEST
O000570,C00057,2024-05-22 23:07:51,RETURNED,EAST
O000571,C00057,2024-05-14 06:07:39,DELIVERED,NORTH
O000572,C00058,2025-11-04 16:49:51,DELIVERED,SOUTH
O000573,C00058,2026-02-06 23:38:32,DELIVERED,NORTH
O000574,C00058,2024-01-27 14:19:45,DELIVERED,CENTRAL
O000575,C00059,2024-12-17 17:49:07,DELIVERED,NORTH
O000576,C00060,2025-11-02 03:03:19,DELIVERED,NORTH
O000577,C00060,2026-04-04 19:42:37,DELIVERED,NORTH
O000578,C00060,2024-12-20 19:54:06,DELIVERED,NORTH
O000579,C00061,2025-11-27 17:48:34,RETURNED,WEST
O000580,NULL,2024-06-05 00:30:53,RETURNED,SOUTH
O000581,C00061,2024-10-19 00:06:57,DELIVERED,WEST
O000582,C00061,2024-05-07 09:30:45,DELIVERED,EAST
O000583,C00061,2024-07-15 18:16:48,DELIVERED,NORTH
O000584,C00061,2024-11-18 07:03:27,DELIVERED,WEST
O000585,C00062,2024-12-14 08:41:38,SHIPPED,NORTH
O000586,C00062,2024-07-05 09:04:31,SHIPPED,NORTH
O000587,,2024-12-04 20:41:14,SHIPPED,SOUTH
O000588,C00062,2025-10-05 23:41:50,DELIVERED,NORTH
O000589,C00062,2024-08-14 16:07:24,DELIVERED,WEST
O000590,C00062,2026-12-26 00:00:00,DELIVERED,WEST
O000591,C00062,2025-10-10 08:11:27,PLACED,NORTH
O000592,,2025-11-13 08:10:30,SHIPPED,NORTH
O000593,C00062,2024-08-12 18:30:54,DELIVERED,SOUTH
O000594,C00063,2024-10-10 08:51:15,DELIVERED,WEST
O000595,C00063,2026-09-04 00:00:00,DELIVERED,NORTH
O000596,C00063,2025-12-25 13:16:44,DELIVERED,WEST
O000597,C00063,2024-10-31 21:25:44,DELIVERED,WEST
O000598,C00063,2026-05-23 17:06:25,SHIPPED,NORTH
O000599,C00063,2024-04-22 18:52:19,DELIVERED,NORTH
O000600,C00063,2024-12-14 03:17:41,DELIVERED,NORTH
O000601,C00063,2026-04-14 00:45:01,DELIVERED,NORTH
O000602,C00063,2026-01-30 11:43:34,DELIVERED,WEST
O000603,C00063,2025-12-12 11:48:28,CANCELLED,SOUTH
O000604,C00063,2024-12-29 20:20:16,SHIPPED,WEST
O000605,C00064,2024-02-18 22:03:57,DELIVERED,NORTH
O000606,C00064,2024-10-16 12:00:10,RETURNED,SOUTH
O000607,C00065,2025-11-06 03:45:02,DELIVERED,SOUTH
O000608,C00065,2026-06-28 17:30:48,CANCELLED,WEST
O000609,C00066,2025-11-11 08:38:13,SHIPPED,SOUTH
O000610,C00066,2024-12-05 01:14:47,DELIVERED,WEST
O000611,C00066,2024-12-08 04:15:58,PLACED,NORTH
O000612,C00066,2025-11-18 04:52:11,SHIPPED,SOUTH
O000613,C00067,2024-04-20 23:17:54,DELIVERED,SOUTH
O000614,C00067,2024-10-25 00:49:42,PLACED,SOUTH
O000615,C00067,2024-11-26 03:28:50,DELIVERED,NORTH
O000616,C00067,2025-08-11 19:49:26,DELIVERED,NORTH
O000617,C00067,2025-11-16 16:58:49,DELIVERED,NORTH
O000618,,2025-12-26 22:40:59,DELIVERED,NORTH
O000619,C00067,2026-03-12 09:47:58,SHIPPED,SOUTH
O000620,C00067,2025-07-28 02:25:48,DELIVERED,NORTH
O000621,C00067,2024-03-23 09:21:08,DELIVERED,NORTH
O000622,C00067,2026-03-27 20:03:28,PLACED,WEST
O000623,C00067,2024-11-21 23:16:54,RETURNED,NORTH
O000624,C00067,2024-11-09 07:09:43,DELIVERED,WEST
O000625,C00067,25-09-2025 05:57:57,DELIVERED,SOUTH
O000626,C00067,2024-06-10 16:51:51,RETURNED,NORTH
O000627,C00067,2025-07-04 23:16:57,RETURNED,SOUTH
O000628,C00067,2026-04-24 06:00:02,RETURNED,NORTH
O000629,C00067,2025-03-10 15:14:21,DELIVERED,NORTH
O000630,C00067,2024-12-23 16:33:11,SHIPPED,SOUTH
O000631,C00067,2025-12-21 01:54:18,DELIVERED,EAST
O000632,C00068,2024-07-08 19:12:58,SHIPPED,WEST
O000633,C00068,2024-07-11 06:48:29,DELIVERED,NORTH
O000634,C00068,2025-05-16 19:03:52,PLACED,NORTH
O000635,C00068,2026-02-10 13:03:55,DELIVERED,WEST
O000636,C00068,2024-01-14 00:30:06,CANCELLED,NORTH
O000637,C00068,2024-12-17 00:15:44,DELIVERED,CENTRAL
O000638,C00068,2025-10-07 11:22:09,DELIVERED,NORTH
O000639,C00068,2024-10-28 16:40:49,SHIPPED,NORTH
O000640,C00068,2025-10-06 23:10:13,DELIVERED,WEST
O000641,C00068,2025-04-01 15:11:24,PLACED,NORTH
O000642,C00069,2025-09-06 09:10:48,DELIVERED,SOUTH
O000643,C00069,2024-03-06 11:47:00,RETURNED,WEST
O000644,C00069,2024-02-12 08:40:53,RETURNED,CENTRAL
O000645,C00069,2025-11-02 13:32:35,DELIVERED,WEST
O000646,C00069,2026-03-25 18:29:02,SHIPPED,WEST
O000647,C00069,2024-10-28 11:25:25,RETURNED,WEST
O000648,C00069,2025-12-24 03:03:06,DELIVERED,NORTH
O000649,,2025-03-25 11:44:06,CANCELLED,WEST
O000650,C00070,2026-06-08 19:03:40,DELIVERED,SOUTH
O000651,C00070,2026-07-28 07:21:38,DELIVERED,NORTH
O000652,C00070,2025-12-13 20:36:15,DELIVERED,WEST
O000653,C00070,2024-09-29 01:04:59,DELIVERED,SOUTH
O000654,C00070,2026-05-26 00:16:48,DELIVERED,WEST
O000655,C00070,2025-10-21 14:11:47,SHIPPED,NORTH
O000656,C00070,2025-01-13 23:33:17,Delivered,EAST
O000657,C00070,2024-07-02 00:05:56,DELIVERED,SOUTH
O000658,C00070,2025-07-11 06:07:57,PLACED,WEST
O000659,C00070,2024-12-02 12:37:49,DELIVERED,NORTH
O000660,C00070,2026-06-06 19:19:33,DELIVERED,WEST
O000661,C00070,2025-04-27 17:19:39,DELIVERED,NORTH
O000662,C00070,2025-12-13 12:04:03,SHIPPED,NORTH
O000663,C00070,2024-02-09 14:09:43,DELIVERED,NORTH
O000664,C00070,2025-05-14 06:23:29,DELIVERED,WEST
O000665,C00070,2024-08-11 03:35:24,DELIVERED,WEST
O000666,C00070,2024-03-31 09:10:55,DELIVERED,SOUTH
O000667,C00070,2024-12-28 15:46:40,CANCELLED,CENTRAL
O000668,C00070,2024-02-05 07:37:29,PLACED,NORTH
O000669,C00070,2025-05-03 02:13:50,RETURNED,WEST
O000670,C00070,2024-11-14 07:51:39,SHIPPED,NORTH
O000671,C00070,2025-01-04 16:16:32,DELIVERED,CENTRAL
O000672,C00070,2025-10-22 17:18:19,DELIVERED,NORTH
O000673,C00070,2024-05-26 19:49:15,DELIVERED,EAST
O000674,C00070,2024-08-08 05:41:22,DELIVERED,NORTH
O000675,C00070,2026-02-02 15:15:23,SHIPPED,WEST
O000676,C00070,2025-12-27 15:50:46,DELIVERED,EAST
O000677,C00070,2024-12-22 10:26:01,DELIVERED,SOUTH
O000678,C00070,2025-09-17 16:46:43,DELIVERED,CENTRAL
O000679,C00070,15-08-2024 15:33:45,DELIVERED,SOUTH
O000680,,2025-11-22 05:05:25,DELIVERED,CENTRAL
O000681,C00070,2024-08-21 13:06:02,SHIPPED,NORTH
O000682,C00070,2026-07-12 00:18:23,DELIVERED,WEST
O000683,C00070,2024-01-26 02:43:21,DELIVERED,CENTRAL
O000684,C00070,2025-12-20 22:44:16,RETURNED,SOUTH
O000685,C00070,2024-05-10 12:16:25,DELIVERED,EAST
O000686,C00070,2025-07-08 11:36:29,DELIVERED,WEST
O000687,C00070,2025-11-13 02:39:04,DELIVERED,WEST
O000688,C00070,2025-11-09 00:34:43,DELIVERED,WEST
O000689,C00070,2026-04-06 15:38:31,SHIPPED,NORTH
O000690,C00070,2024-12-28 11:48:24,DELIVERED,NORTH
O000691,C00070,2025-06-16 06:13:39,DELIVERED,WEST
O000692,C00070,2025-04-01 23:13:27,DELIVERED,EAST
O000693,C00070,2024-12-11 04:06:36,RETURNED,NORTH
O000694,C00070,2025-10-18 10:46:59,SHIPPED,WEST
O000695,C00070,2024-12-11 06:50:32,SHIPPED,CENTRAL
O000696,C00070,2025-07-27 13:56:43,DELIVERED,EAST
O000697,C00070,2026-01-27 17:19:23,PLACED,WEST
O000698,C00070,2026-06-15 06:47:55,DELIVERED,NORTH
O000699,C00070,2024-11-26 01:05:53,DELIVERED,EAST
O000700,C00070,2024-11-20 06:52:26,SHIPPED,EAST
O000701,C00070,2025-02-16 20:02:34,DELIVERED,SOUTH
O000702,C00070,2024-10-02 11:08:45,SHIPPED,WEST
O000703,C00070,23-07-2024 11:41:09,SHIPPED,WEST
O000704,C00070,2024-07-31 14:07:44,DELIVERED,CENTRAL
O000705,C00070,2025-10-07 11:26:06,DELIVERED,WEST
O000706,C00070,2025-12-21 10:46:37,DELIVERED,NORTH
O000707,,2024-10-26 22:27:21,PLACED,NORTH
O000708,C00070,2024-12-26 12:55:34,DELIVERED,NORTH
O000709,C00070,2024-10-11 10:30:02,DELIVERED,NORTH
O000710,C00070,2025-08-18 01:47:37,SHIPPED,SOUTH
O000711,C00070,2025-11-16 04:03:04,DELIVERED,EAST
O000712,C00070,2025-07-26 23:08:27,SHIPPED,SOUTH
O000713,C00070,2024-10-27 02:08:12,DELIVERED,NORTH
O000714,C00071,2025-10-07 06:02:29,DELIVERED,NORTH
O000715,C00072,2024-10-01 20:50:40,DELIVERED,NORTH
O000716,NULL,2025-08-11 14:46:26,SHIPPED,EAST
O000717,C00072,2025-08-17 01:22:54,DELIVERED,NORTH
O000718,C00072,2025-10-03 14:43:13,RETURNED,CENTRAL
O000719,C00072,2025-05-21 03:32:50,RETURNED,WEST
O000720,C00072,2025-11-22 18:04:40,RETURNED,NORTH
O000721,C00073,2025-11-14 03:31:46,SHIPPED,NORTH
O000722,C00073,2025-02-09 12:11:57,DELIVERED,NORTH
O000723,C00074,2024-11-03 05:03:21,DELIVERED,NORTH
O000724,C00074,2025-05-22 18:50:57,DELIVERED,NORTH
O000725,C00074,2024-07-28 06:35:14,DELIVERED,NORTH
O000726,C00074,2025-12-26 21:56:29,DELIVERED,SOUTH
O000727,C00074,2026-03-09 23:46:55,RETURNED,EAST
O000728,C00074,2024-03-03 19:37:48,RETURNED,EAST
O000729,C00074,2024-06-19 01:44:29,CANCELLED,WEST
O000730,C00074,2024-12-19 05:49:59,PLACED,WEST
O000731,C00074,2024-10-26 14:01:00,DELIVERED,NORTH
O000732,C00074,2024-06-27 21:51:14,SHIPPED,NORTH
O000733,C00074,2025-12-16 02:53:47,SHIPPED,SOUTH
O000734,C00074,2024-06-11 08:14:55,DELIVERED,SOUTH
O000735,C00075,2024-11-03 12:09:37,DELIVERED,WEST
O000736,C00075,2024-11-21 21:51:19,DELIVERED,NORTH
O000737,,2026-03-26 06:34:22,DELIVERED,NORTH
O000738,C00075,2024-12-28 11:22:46,delivered,SOUTH
O000739,C00076,2025-10-25 03:14:29,DELIVERED,NORTH
O000740,C00076,2024-11-25 08:24:10,DELIVERED,NORTH
O000741,C00076,2024-11-20 05:30:14,DELIVERED,SOUTH
O000742,C00076,2026-07-06 19:05:34,DELIVERED,EAST
O000743,NULL,2024-12-21 20:00:14,Placed,EAST
O000744,C00076,2025-12-02 08:09:23,PLACED,SOUTH
O000745,C00076,2025-10-22 11:29:25,DELIVERED,EAST
O000746,NULL,2024-12-02 03:51:50,RETURNED,WEST
O000747,NULL,2024-05-19 18:43:23,PLACED,SOUTH
O000748,NULL,2024-12-04 10:45:03,DELIVERED,WEST
O000749,C00077,2025-03-22 23:10:36,DELIVERED,NORTH
O000750,C00077,2025-10-12 17:55:33,DELIVERED,NORTH
O000751,C00077,2024-12-13 05:52:51,DELIVERED,EAST
O000752,C00077,2026-03-25 23:05:56,PLACED,NORTH
O000753,C00077,2025-12-19 00:48:04,DELIVERED,NOR
O000754,C00077,2024-12-25 17:04:52,DELIVERED,NORTH
O000755,C00077,2024-04-12 04:24:44,DELIVERED,WEST
O000756,C00077,2026-02-10 21:59:30,CANCELLED,SOUTH
O000757,C00077,2024-07-05 20:17:10,DELIVERED,WEST
O000758,C00077,2025-10-16 15:36:17,DELIVERED,SOUTH
O000759,C00077,2025-03-25 02:38:54,Delivered,NORTH
O000760,C00077,2024-08-04 19:25:10,DELIVERED,NORTH
O000761,C00077,2024-12-22 21:01:40,RETURNED,CENTRAL
O000762,C00077,2025-10-04 02:28:01,CANCELLED,WEST
O000763,C00077,2026-04-29 03:24:07,SHIPPED,WEST
O000764,C00077,2026-03-08 03:26:41,CANCELLED,CENTRAL
O000765,C00077,2024-11-18 01:26:30,SHIPPED,WEST
O000766,C00077,2024-05-10 12:57:33,DELIVERED,NORTH
O000767,C00077,2026-02-23 00:05:03,RETURNED,EAST
O000768,C00077,2024-12-12 07:45:07,DELIVERED,NORTH
O000769,C00077,2024-10-02 00:07:48,DELIVERED,SOUTH
O000770,C00077,2025-12-15 22:58:19,DELIVERED,SOUTH
O000771,C00077,2025-03-15 16:29:43,DELIVERED,WEST
O000772,C00077,23-08-2024 15:23:26,SHIPPED,CENTRAL
O000773,,2025-09-23 16:18:03,CANCELLED,SOUTH
O000774,C00077,2026-02-18 12:47:15,CANCELLED,NORTH
O000775,C00077,2026-07-24 02:02:29,PLACED,NORTH
O000776,C00077,2025-01-20 16:44:29,DELIVERED,EAST
O000777,NULL,2024-11-24 13:57:00,DELIVERED,NORTH
O000778,C00077,2024-02-04 01:38:31,DELIVERED,NORTH
O000779,C00077,2024-02-19 00:51:29,DELIVERED,EAST
O000780,C00077,2024-04-11 11:48:44,DELIVERED,SOUTH
O000781,C00077,2024-01-05 10:18:49,PLACED,NORTH
O000782,C00077,2024-12-17 19:34:07,DELIVERED,WEST
O000783,C00077,2025-01-21 18:29:23,DELIVERED,WEST
O000784,C00077,2024-05-20 06:28:26,DELIVERED,NORTH
O000785,C00077,2024-10-07 12:33:48,DELIVERED,WEST
O000786,C00077,2024-04-19 08:05:34,SHIPPED,SOUTH
O000787,C00077,2025-10-16 09:17:40,SHIPPED,NORTH
O000788,C00077,2025-10-02 00:38:41,DELIVERED,NORTH
O000789,C00077,2025-08-05 14:40:43,DELIVERED,WEST
O000790,C00077,2025-11-06 00:52:50,DELIVERED,WEST
O000791,C00078,2025-04-24 06:30:41,DELIVERED,WEST
O000792,C00078,2025-02-04 22:14:17,DELIVERED,WEST
O000793,C00078,2025-12-11 19:38:22,DELIVERED,NORTH
O000794,C00078,2025-11-16 22:42:30,PLACED,NORTH
O000795,C00078,2024-05-23 09:11:57,CANCELLED,WEST
O000796,C00078,2024-10-16 18:33:25,SHIPPED,WEST
O000797,C00078,2024-01-22 03:47:21,DELIVERED,EAST
O000798,C00078,2024-08-16 18:48:01,DELIVERED,SOUTH
O000799,C00078,2025-12-19 23:24:55,CANCELLED,NORTH
O000800,C00078,2025-04-26 04:47:59,SHIPPED,NORTH
O000801,C00078,2025-02-20 20:59:25,DELIVERED,SOUTH
O000802,C00078,2024-10-04 04:12:09,DELIVERED,SOUTH
O000803,C00079,2024-05-11 20:03:47,SHIPPED,SOUTH
O000804,C00079,2024-10-07 17:34:24,delivered,SOUTH
O000805,C00079,2025-01-18 14:30:53,SHIPPED,CENTRAL
O000806,NULL,2024-11-20 07:21:54,RETURNED,SOUTH
O000807,C00079,2025-11-16 16:18:32,SHIPPED,EAST
O000808,C00079,2025-10-27 17:13:52,DELIVERED,SOUTH
O000809,C00079,2025-10-21 19:07:09,DELIVERED,WEST
O000810,C00079,2026-06-29 19:48:42,DELIVERED,NORTH
O000811,C00079,2024-07-25 08:49:00,DELIVERED,NORTH
O000812,C00079,2026-07-18 07:09:35,SHIPPED,NORTH
O000813,C00079,2025-10-17 07:15:36,DELIVERED,NORTH
O000814,C00079,2024-10-17 16:59:03,SHIPPED,NORTH
O000815,NULL,2024-10-03 22:33:24,PLACED,WEST
O000816,C00079,2026-01-16 23:15:17,DELIVERED,WEST
O000817,C00079,2024-12-10 10:41:15,PLACED,WEST
O000818,C00079,2024-08-02 18:26:03,DELIVERED,SOUTH
O000819,C00079,2026-11-09 00:00:00,DELIVERED,NOR
O000820,C00079,2025-12-13 13:17:05,DELIVERED,SOUTH
O000821,C00079,15-12-2024 04:58:54,DELIVERED,EAST
O000822,C00079,2025-10-17 19:00:23,DELIVERED,NORTH
O000823,C00079,2025-09-21 13:03:15,DELIVERED,WEST
O000824,C00079,2024-07-02 19:02:19,DELIVERED,NORTH
O000825,C00079,2024-10-07 13:37:55,RETURNED,WEST
O000826,C00079,2024-07-25 03:27:13,DELIVERED,WEST
O000827,C00079,2025-08-13 12:39:44,PLACED,EAST
O000828,C00079,2024-11-12 10:32:20,DELIVERED,SOUTH
O000829,C00079,2024-10-14 04:45:34,DELIVERED,NORTH
O000830,C00079,2024-08-02 00:28:00,RETURNED,WEST
O000831,C00079,2025-02-14 15:04:43,SHIPPED,SOUTH
O000832,C00079,2024-03-11 11:34:10,DELIVERED,EAST
O000833,C00079,2026-06-11 11:45:20,DELIVERED,EAST
O000834,C00079,2025-12-14 14:06:48,DELIVERED,WEST
O000835,C00079,2026-09-21 00:00:00,RETURNED,NORTH
O000836,C00079,2024-05-19 22:46:43,RETURNED,SOUTH
O000837,C00080,2025-12-21 22:48:03,DELIVERED,EAST
O000838,C00080,2024-05-13 20:47:11,PLACED,CENTRAL
O000839,C00080,2026-06-03 16:56:30,DELIVERED,South
O000840,C00080,2024-12-19 09:35:45,SHIPPED,WEST
O000841,C00080,2025-10-02 05:08:03,DELIVERED,EAST
O000842,C00080,2026-03-10 12:18:11,DELIVERED,NORTH
O000843,C00080,2024-02-25 04:20:38,DELIVERED,NORTH
O000844,C00080,2025-04-06 00:23:04,DELIVERED,SOUTH
O000845,NULL,2024-11-17 01:25:55,DELIVERED,WEST
O000846,C00080,2025-04-10 08:59:32,CANCELLED,NORTH
O000847,NULL,2025-04-07 19:05:12,DELIVERED,WEST
O000848,C00080,2025-11-20 10:22:05,SHIPPED,WEST
O000849,C00080,02-10-2025 15:40:44,SHIPPED,CENTRAL
O000850,C00080,2026-02-27 09:21:30,PLACED,NORTH
O000851,C00080,2024-03-24 20:38:50,DELIVERED,EAST
O000852,C00080,2025-02-20 09:36:01,PLACED,NORTH
O000853,C00080,2025-10-01 05:55:26,DELIVERED,EAST
O000854,C00080,2025-06-23 02:00:42,DELIVERED,WEST
O000855,C00080,2025-10-25 14:45:12,RETURNED,WEST
O000856,C00080,2024-12-25 02:03:00,SHIPPED,SOUTH
