item_id,order_id,product_id,quantity,unit_price,discount_percent
I0000636,O000210,P00388,3,8564.11,15
I0000637,O000211,P00307,1,615.73,0
I0000638,O000212,P00070,1,151076.01,70
I0000639,O000212,P00341,1,967.96,70
I0000640,O000213,P00026,2,6575.89,0
I0000641,O000213,P00063,2,1573.42,50
I0000642,O000214,P00289,3,1947.66,40
I0000643,O000214,P00065,5,81551.74,70
I0000644,O000214,P00012,4,115665.97,20
I0000645,O000214,P00154,1,103396.32,0
I0000646,O000215,P00512,1,3280.71,5
I0000647,O000215,P00450,-4,443.46,5
I0000648,O000215,P00190,2,5294.1,20
I0000649,O000215,P00127,4,177990.99,5
I0000650,O000215,P00177,3,7592.08,70
I0000651,O000216,P00212,3,4966.85,20
I0000652,O000216,P00482,2,1015.14,40
I0000653,O000216,P00305,2,1515.43,5
I0000654,O000216,P00224,5,5405.42,15
I0000655,O000216,P00170,4,5151.81,15
I0000656,O000217,P00197,4,4769.89,20
I0000657,O000217,P00417,4,17692.54,5
I0000658,O000217,P00170,2,4868.56,20
I0000659,O000217,P00026,5,6216.21,50
I0000660,O000218,P00457,2,1012.91,15
I0000661,O000218,P00514,3,9728.48,20
I0000662,O000219,P00514,4,12048.22,5
I0000663,O000219,P00131,3,86990.44,50
I0000664,O000220,P00331,5,1245.7,10
I0000665,O000220,P00407,4,27526.16,50
I0000666,O000220,P00224,2,3495.37,20
I0000667,O000220,P00145,2,112909.67,10
I0000668,O000220,P00512,4,3037.27,50
I0000669,O000221,P00422,1,56186.54,20
I0000670,O000221,P00393,1,36021.28,30
I0000671,O000221,P00414,3,30476.11,10
I0000672,O000221,P00281,5,2044.36,10
I0000673,O000221,P00096,2,141966.89,10
I0000674,O000222,P00529,2,8290.4,70
I0000675,O000222,P00437,2,13974.09,50
I0000676,O000222,P00306,3,1705.1,0
I0000677,O000222,P00273,3,8869.97,0
I0000678,O000222,P00338,5,751.16,30
I0000679,O000223,P00141,4,195392.45,40
I0000680,O000223,P00422,1,41401.09,30
I0000681,O000223,P00063,3,1233.32,20
I0000682,O000223,P00170,4,7206.83,70
I0000683,O000224,P00466,4,2223.88,20
I0000684,O000224,P00389,2,3638.73,5
I0000685,O000224,P00121,0,80682.18,20
I0000686,O000224,P00520,1,22941.1,0
I0000687,O000224,P00509,1,2528.29,10
I0000688,O000225,P00085,3,57043.45,40
I0000689,O000226,P00496,1,2232.84,70
I0000690,O000226,P00331,1,1251.29,15
I0000691,O000226,P00365,2,1617.29,70
I0000692,O000226,P00141,4,122734.94,50
I0000693,O000226,P00320,1,118.41,5
I0000694,O000227,P00082,4,149314.44,20
I0000695,O000227,P00031,3,3756.31,30
I0000696,O000227,P00037,3,62355.45,5
I0000697,O000228,P00384,5,7230.75,10
I0000698,O000229,P00481,1,1007.1,10
I0000699,O000229,P00322,5,823.14,15
I0000700,O000229,P00466,2,2530.65,10
I0000701,O000229,P00527,1,7376.02,50
I0000702,O000229,P00212,4,3192.79,0
I0000703,O000230,P00497,3,2749.14,70
I0000704,O000230,P00096,5,151474.08,20
I0000705,O000230,P00118,4,105039.71,0
I0000706,O000230,P00281,1,2532.02,5
I0000707,O000230,P00018,2,37591.6,70
I0000708,O000231,P00387,1,7136.77,20
I0000709,O000231,P00526,3,397.31,30
I0000710,O000232,P00013,4,151422.12,20
I0000711,O000232,P00213,2,6300.97,10
I0000712,O000233,P00474,4,1151.86,70
I0000713,O000233,P00338,2,940.96,0
I0000714,O000233,P00538,3,1383.63,15
I0000715,O000233,P00457,3,1073.8,20
I0000716,O000234,P00463,4,2382.4,0
I0000717,O000234,P00484,4,703.5,0
I0000718,O000235,P00018,-5,39358.34,70
I0000719,O000235,P00170,3,6366.52,30
I0000720,O000235,P00320,1,176.51,10
I0000721,O000235,P00080,2,160679.94,10
I0000722,O000236,P00467,1,1786.21,20
I0000723,O000237,P00197,1,4225.62,50
I0000724,O000237,P00170,1,7378.4,10
I0000725,O000237,P00003,5,128154.38,20
I0000726,O000237,P00080,5,127910.97,70
I0000727,O000238,P00066,5,57438.45,5
I0000728,O000238,P00316,2,2547.91,50
I0000729,O000239,P00428,5,9744.09,20
I0000730,O000239,P00129,3,134396.76,70
I0000731,O000239,P00248,3,7938.28,40
I0000732,O000239,P00209,1,5127.71,50
I0000733,O000239,P00087,3,30725.75,30
I0000734,O000240,P00422,1,49784.23,40
I0000735,O000240,P00381,5,19673.84,0
I0000736,O000240,P00141,5,121078.4,10
I0000737,O000240,P00072,3,45174.8,70
I0000738,O000240,P00479,2,1786.77,30
I0000739,O000241,P00026,4,5466.38,50
I0000740,O000242,P00331,1,1506.76,70
I0000741,O000242,P00250,3,1711.69,40
I0000742,O000242,P00466,3,2996.29,5
I0000743,O000242,P00178,2,10222.5,50
I0000744,O000243,P00018,4,36299.43,40
I0000745,O000244,P00343,1,367.41,50
I0000746,O000244,P00262,-3,6771.35,15
I0000747,O000244,P00224,2,5681.54,50
I0000748,O000245,P00070,3,203072.8,70
I0000749,O964851,P00415,-4,22778.17,0
I0000750,O000246,P00538,4,858.0,70
I0000751,O000247,P00140,5,211543.19,70
I0000752,O000247,P00437,3,15990.72,70
I0000753,O000248,P00070,1,124154.6,20
I0000754,O000248,P00415,3,23536.27,30
I0000755,O000248,P00121,3,49770.91,70
I0000756,O000248,P00057,1,144461.86,30
I0000757,O000249,P00466,2,2218.91,10
I0000758,O000249,P00457,5,968.44,30
I0000759,O000249,P00422,4,52813.83,40
I0000760,O000250,P00145,1,126107.43,40
I0000761,O000250,P00408,4,30511.51,5
I0000762,O000250,P00410,4,51174.65,5
I0000763,O000250,P00063,2,1041.65,40
I0000764,O000250,P00078,2,241533.24,5
I0000765,O000251,P00523,1,15564.6,15
I0000766,O000251,P00407,2,30715.18,40
I0000767,O000252,P00212,1,4253.64,5
I0000768,O000253,P00171,3,8878.23,40
I0000769,O000254,P00121,1,69983.47,70
I0000770,O000254,P00198,2,6285.61,5
I0000771,O000254,P00020,4,110179.38,50
I0000772,O000254,P00229,5,2471.34,15
I0000773,O000254,P00538,3,1360.56,15
I0000774,O000255,P00012,3,183917.27,15
I0000775,O000255,P00224,5,6040.11,0
I0000776,O000255,P00177,5,8457.84,0
I0000777,O000256,P00529,1,4989.96,30
I0000778,O000256,P00412,2,12121.8,0
I0000779,O000256,P00466,2,2834.31,5
I0000780,O000257,P00380,5,38428.01,30
I0000781,O000257,P00198,5,6918.46,40
I0000782,O000258,P00172,1,9525.44,10
I0000783,O000258,P00011,2,95872.99,15
I0000784,O000258,P00197,5,5271.46,50
I0000785,O000258,P00172,3,5796.93,70
I0000786,O000258,P00145,1,106403.08,10
I0000787,O000259,P00466,3,1671.03,5
I0000788,O000260,P00529,4,4942.9,15
I0000789,O000260,P00026,4,7037.27,15
I0000790,O000260,P00314,5,471.71,0
I0000791,O000261,P00129,1,211119.23,40
I0000792,O000261,P00169,5,2052.91,40
I0000793,O000262,P00224,5,4039.84,30
I0000794,O000262,P00338,1,656.47,15
I0000795,O000262,P00407,5,26271.05,5
I0000796,O000262,P00467,2,2023.31,5
I0000797,O000262,P00311,4,1735.43,50
I0000798,O000263,P00108,5,110138.73,10
I0000799,O000263,P00171,1,9290.45,20
I0000800,O000263,P00527,-3,8656.35,50
I0000801,O000264,P00381,3,25603.08,30
I0000802,O000264,P00121,2,60933.32,70
I0000803,O000264,P00140,4,151070.47,70
I0000804,O000265,P00474,4,1321.66,5
I0000805,O000265,P00140,4,144370.26,30
I0000806,O000265,P00065,5,126243.29,70
I0000807,O000266,P00338,2,643.5,10
I0000808,O000266,P00080,2,187102.67,15
I0000809,O000267,P00201,2,2355.43,20
I0000810,O000267,P00121,4,57187.71,70
I0000811,O000267,P00010,1,45378.42,30
I0000812,O000267,P00398,2,1531.49,70
I0000813,O000268,P00377,2,12812.15,10
I0000814,O000268,P00338,4,968.41,40
I0000815,O000269,P00338,1,736.46,5
I0000816,O000269,P00188,4,825.02,0
I0000817,O000269,P00194,1,1552.88,15
I0000818,O000269,P00315,3,1637.42,5
I0000819,O000270,P00026,2,7247.23,50
I0000820,O000270,P00206,2,583.88,0
I0000821,O000271,P00412,4,15300.45,15
I0000822,O000271,P00343,-1,413.67,10
I0000823,O000271,P00388,4,12235.49,5
I0000824,O000271,P00466,3,2374.26,15
I0000825,O000271,P00473,4,1968.79,0
I0000826,O000272,P00053,2,128956.22,70
I0000827,O000272,P00497,4,2565.25,0
I0000828,O000272,P00155,1,121403.28,40
I0000829,O000272,P00393,3,52706.23,70
I0000830,O000273,P00062,3,79317.57,0
I0000831,O000273,P00450,4,621.34,70
I0000832,O000273,P00332,4,2382.93,50
I0000833,O000273,P00200,1,6871.57,15
I0000834,O000274,P00343,3,395.03,15
I0000835,O000274,P00131,5,74958.91,10
I0000836,O000274,P00140,5,216108.56,5
I0000837,O000275,P00355,2,2062.39,15
I0000838,O000275,P00466,2,1903.92,50
I0000839,O000275,P00065,5,118118.86,30
I0000840,O000275,P00466,1,1757.53,70
I0000841,O000275,P00120,3,8264.79,15
I0000842,O000276,P00365,5,1279.91,50
I0000843,O000276,P00154,1,97572.9,0
I0000844,O000276,P00026,1,5442.34,40
I0000845,O000276,P00012,2,158434.41,10
I0000846,O000276,P00181,1,359.29,10
I0000847,O000277,P00466,2,3028.51,30
I0000848,O000278,P00384,3,6865.13,30
I0000849,O000278,P00121,4,56557.58,15
I0000850,O000278,P00390,4,11314.59,15
I0000851,O000278,P00393,4,45598.45,10
I0000852,O000278,P00473,4,2338.98,15
I0000853,O000279,P00121,4,60871.99,5
I0000854,O000279,P00475,5,1601.25,70
I0000855,O000279,P00289,2,1484.0,50
I0000856,O000279,P00505,4,17649.28,10
I0000857,O000279,P00409,5,13376.67,5
I0000858,O000280,P00332,4,2065.42,5
I0000859,O000280,P00031,4,3095.51,30
I0000860,O000280,P00080,5,131638.65,10
I0000861,O000280,P00347,0,808.14,70
I0000862,O000281,P00317,3,208.91,5
I0000863,O000281,P00397,5,41558.54,70
I0000864,O000281,P00198,4,6183.57,30
I0000865,O000282,P00190,3,5847.71,40
I0000866,O000283,P00467,4,2030.71,70
I0000867,O000283,P00360,5,229.12,20
I0000868,O000284,P00475,4,1420.02,70
I0000869,O000285,P00354,1,1617.41,40
I0000870,O000285,P00036,5,115466.36,40
I0000871,O000286,P00407,1,33098.82,5
I0000872,O000286,P00065,3,141810.62,40
I0000873,O000286,P00474,1,1181.76,10
I0000874,O000286,P00188,2,763.83,40
I0000875,O000287,P00080,2,116903.32,50
I0000876,O987656,P00390,3,10805.68,20
I0000877,O000287,P00533,4,7506.47,50
I0000878,O000287,P00007,5,51252.22,20
I0000879,O000287,P00409,1,17985.58,70
I0000880,O000288,P00533,1,6396.35,0
I0000881,O000288,P00190,5,6747.24,20
I0000882,O000288,P00428,3,13040.91,5
I0000883,O000289,P00320,3,105.37,40
I0000884,O000289,P00121,2,73879.07,70
I0000885,O000289,P00040,5,181004.3,50
I0000886,O000290,P00297,2,53.19,50
I0000887,O000290,P00133,4,204456.32,70
I0000888,O000291,P00026,5,8084.56,70
I0000889,O000291,P00247,2,5633.95,30
I0000890,O000292,P00229,3,2428.22,40
I0000891,O000292,P00497,4,3397.07,5
I0000892,O000292,P00415,5,26842.98,70
I0000893,O000293,P00164,3,8882.98,10
I0000894,O000293,P00254,5,9213.83,5
I0000895,O000293,P00289,1,1997.63,30
I0000896,O000293,P00398,4,1308.67,30
I0000897,O000293,P00414,1,34733.33,0
I0000898,O000294,P00333,4,1638.2,20
I0000899,O000294,P00354,5,2042.85,40
I0000900,O000294,P00289,5,1633.23,70
I0000901,O000295,P00082,3,162036.97,15
I0000902,O000295,P00534,2,6562.57,30
I0000903,O000296,P00457,3,1134.87,0
I0000904,O000297,P00063,2,1040.09,5
I0000905,O000298,P00178,1,12361.24,40
I0000906,O000298,P00226,5,6139.51,148
I0000907,O000299,P00511,2,3697.47,30
I0000908,O000300,P00422,3,35575.07,20
I0000909,O000300,P00398,5,1188.96,50
I0000910,O000300,P00108,-2,112187.62,30
I0000911,O000300,P00026,1,6780.46,30
I0000912,O000300,P00538,3,1414.34,15
I0000913,O000301,P00311,1,1386.92,0
I0000914,O000301,P00320,1,174.97,40
I0000915,O000302,P00422,4,50587.16,30
I0000916,O000302,P00473,3,2953.12,5
I0000917,O000302,P00063,4,1069.59,0
I0000918,O000303,P00078,-3,221285.7,20
I0000919,O000303,P00188,4,721.24,15
I0000920,O000303,P00121,2,51917.19,20
I0000921,O000303,P00388,3,7528.94,40
I0000922,O000304,P00281,2,2470.68,10
I0000923,O000304,P00388,4,10491.48,0
I0000924,O000304,P00338,0,1145.51,15
I0000925,O000305,P00393,5,61987.79,40
I0000926,O000305,P00331,1,1482.03,70
I0000927,O000306,P00096,2,177896.01,5
I0000928,O000306,P00090,2,37191.44,30
I0000929,O000307,P00533,3,6284.12,40
I0000930,O000308,P00538,1,1451.42,30
I0000931,O000308,P00526,0,346.92,15
I0000932,O000308,P00063,2,1191.97,15
I0000933,O000308,P00450,3,779.54,50
I0000934,O000308,P00437,4,18945.62,15
I0000935,O000309,P00470,4,1871.6,50
I0000936,O000310,P00190,3,6127.69,10
I0000937,O000310,P00529,1,5039.59,15
I0000938,O000310,P00381,3,20792.79,50
I0000939,O000311,P00295,5,497.37,20
I0000940,O000311,P00096,4,153725.16,50
I0000941,O000311,P00011,4,78308.49,40
I0000942,O000311,P00550,4,4763.27,40
I0000943,O000311,P00078,2,143878.82,5
I0000944,O000312,P00025,5,154224.23,30
I0000945,O000312,P00473,-1,3097.28,40
I0000946,O000312,P00390,3,10302.86,40
I0000947,O000312,P00073,3,19742.16,70
I0000948,O000312,P00082,1,191380.35,70
I0000949,O000313,P00199,4,3568.46,30
I0000950,O984406,P00390,3,17279.82,10
I0000951,O000313,P00224,3,5223.16,50
I0000952,O000313,P00530,3,1395.31,5
I0000953,O000314,P00538,3,952.55,40
I0000954,O000314,P00415,3,20172.41,30
I0000955,O000314,P00249,3,7025.91,105
I0000956,O936072,P00065,5,143299.37,10
I0000957,O000315,P00530,4,1393.47,30
I0000958,O000315,P00047,4,77031.31,0
I0000959,O000316,P00404,5,800.67,0
I0000960,O000316,P00171,5,10293.33,5
I0000961,O000317,P00096,4,160478.19,5
I0000962,O000317,P00530,3,1104.5,70
I0000963,O000317,P00145,5,95112.57,15
I0000964,O000317,P00422,4,33931.16,0
I0000965,O000317,P00197,4,5078.81,10
I0000966,O000318,P00122,5,147904.53,20
I0000967,O000319,P00082,5,169314.07,70
I0000968,O000319,P00421,5,25406.52,30
I0000969,O000320,P00257,2,545.01,15
I0000970,O000320,P00047,4,80196.06,50
I0000971,O000320,P00080,5,183242.49,0
I0000972,O000320,P00474,4,1524.91,40
I0000973,O000321,P00199,1,3468.38,30
I0000974,O000321,P00514,4,12576.11,0
I0000975,O000321,P00281,2,2676.7,15
I0000976,O000321,P00117,3,109129.08,10
I0000977,O000322,P00422,1,40171.53,0
I0000978,O000323,P00475,4,1586.06,50
I0000979,O000323,P00473,1,1958.75,5
I0000980,O000323,P00467,2,1739.17,40
I0000981,O000323,P00473,1,2071.35,20
I0000982,O000323,P00112,5,190160.67,50
I0000983,O000324,P00197,2,3061.14,0
I0000984,O000324,P00082,5,196967.02,5
I0000985,O000324,P00202,1,2079.71,0
I0000986,O000324,P00018,4,44753.86,10
I0000987,O000324,P00281,-1,2580.08,15
I0000988,O000325,P00480,4,946.49,20
I0000989,O000325,P00415,-5,21675.9,20
I0000990,O000325,P00212,4,3544.76,15
I0000991,O000325,P00541,5,5220.77,5
I0000992,O000325,P00381,4,17228.29,70
I0000993,O000326,P00388,2,12301.06,20
I0000994,O000327,P00170,4,8079.17,40
I0000995,O000327,P00076,2,187500.5,15
I0000996,O000328,P00393,1,55104.85,40
I0000997,O000328,P00092,3,234619.11,15
I0000998,O000328,P00082,5,118198.73,5
I0000999,O000328,P00439,1,55290.47,5
I0001000,O000328,P00541,4,4073.73,70
I0001001,O000329,P00430,4,37010.46,50
I0001002,O000330,P00127,5,170630.16,40
I0001003,O000330,P00096,3,192844.55,20
I0001004,O000330,P00320,3,131.34,30
I0001005,O000330,P00414,5,47414.52,50
I0001006,O000330,P00173,1,415.62,50
I0001007,O000331,P00466,4,1766.58,5
I0001008,O000331,P00533,4,6061.79,20
I0001009,O000332,P00127,3,217088.95,10
I0001010,O000332,P00546,5,4420.42,15
I0001011,O000332,P00332,1,1549.59,5
I0001012,O000332,P00213,1,5884.43,50
I0001013,O000333,P00332,4,2054.78,40
I0001014,O000333,P00121,4,52917.02,70
I0001015,O000333,P00450,4,617.35,15
I0001016,O000334,P00222,2,10645.18,40
I0001017,O000334,P00314,5,651.09,30
I0001018,O000334,P00070,3,180110.51,5
I0001019,O000335,P00453,5,2213.49,10
I0001020,O000335,P00331,2,966.03,30
I0001021,O000336,P00533,5,5851.37,30
I0001022,O000336,P00255,1,2643.78,5
I0001023,O000336,P00518,1,10854.73,5
I0001024,O000337,P00352,-5,316.3,20
I0001025,O000337,P00171,3,10200.46,146
I0001026,O000337,P00497,3,2992.48,70
I0001027,O000338,P00529,2,4913.61,5
I0001028,O000338,P00102,5,175764.77,5
I0001029,O917525,P00415,-1,26415.4,15
I0001030,O000339,P00012,5,105815.68,70
I0001031,O000340,P00197,2,5534.82,10
I0001032,O000340,P00078,5,213797.23,70
I0001033,O000341,P00224,4,3861.88,0
I0001034,O000341,P00343,-4,402.66,0
I0001035,O000341,P00080,3,139607.23,30
I0001036,O000341,P00185,2,6291.54,5
I0001037,O000342,P00538,1,1151.69,5
I0001038,O000342,P00080,4,186405.97,10
I0001039,O000343,P00353,3,473.96,30
I0001040,O000343,P00474,2,1543.56,10
I0001041,O000343,P00381,5,15150.84,40
I0001042,O000343,P00005,4,74510.67,15
I0001043,O000344,P00078,2,225982.99,10
I0001044,O000345,P00082,5,167646.08,30
I0001045,O000345,P00111,2,30738.61,15
I0001046,O000345,P00438,2,21404.08,5
I0001047,O000345,P00012,2,129178.87,30
I0001048,O000345,P00171,4,6362.56,15
I0001049,O000346,P00063,1,1277.06,15
I0001050,O000346,P00495,1,6315.0,0
I0001051,O000346,P00404,3,929.67,15
I0001052,O000347,P00201,1,3356.0,10
I0001053,O000347,P00229,4,2888.88,70
I0001054,O000347,P00202,3,1778.33,5
I0001055,O000347,P00338,2,734.56,70
I0001056,O000348,P00453,3,1945.96,15
I0001057,O000348,P00331,3,1105.76,50
I0001058,O000348,P00202,4,1740.81,0
I0001059,O000348,P00020,4,122221.92,40
I0001060,O000349,P00170,1,7235.27,5
I0001061,O000349,P00262,5,6353.85,40
I0001062,O000350,P00020,2,97105.47,50
I0001063,O000350,P00187,2,4949.42,20
I0001064,O000351,P00200,4,4978.52,5
I0001065,O000352,P00409,4,10649.24,20
I0001066,O000352,P00257,5,638.4,30
I0001067,O000352,P00145,5,138108.15,5
I0001068,O000353,P00072,3,61482.53,40
I0001069,O000354,P00414,-3,34747.95,70
I0001070,O000354,P00118,2,123068.6,70
I0001071,O000354,P00489,5,26679.48,10
I0001072,O000354,P00040,5,166344.43,15
I0001073,O000355,P00414,1,40311.59,50
I0001074,O000356,P00188,4,871.77,0
I0001075,O000356,P00523,3,11137.69,30
I0001076,O000356,P00145,3,87643.88,40
I0001077,O000356,P00170,1,7868.76,40
I0001078,O000356,P00063,-4,1378.86,50
I0001079,O000357,P00197,3,3217.12,50
I0001080,O000357,P00127,5,135867.7,30
I0001081,O000358,P00415,2,26249.56,20
I0001082,O000358,P00320,2,181.86,10
I0001083,O000358,P00080,3,181300.31,40
I0001084,O000358,P00437,4,18923.53,70
I0001085,O000358,P00190,5,6972.51,15
I0001086,O000359,P00338,1,962.78,20
I0001087,O000359,P00381,4,21840.36,40
I0001088,O000359,P00497,4,2789.35,15
I0001089,O000359,P00181,4,441.99,10
I0001090,O000359,P00331,4,1333.2,10
I0001091,O000360,P00254,1,12839.1,30
I0001092,O000360,P00384,5,5206.4,5
I0001093,O000360,P00164,5,6388.78,70
I0001094,O000360,P00145,3,134221.59,40
I0001095,O000360,P00078,1,230233.81,50
I0001096,O000361,P00078,5,208326.48,10
I0001097,O000362,P00250,4,1742.25,50
I0001098,O000362,P00486,1,9904.24,10
I0001099,O000362,P00127,5,161325.42,20
I0001100,O000362,P00188,4,678.36,5
I0001101,O000362,P00390,2,15662.39,70
I0001102,O000363,P00407,5,24332.51,15
I0001103,O000363,P00188,1,675.27,117
I0001104,O995409,P00533,3,4859.95,50
I0001105,O000363,P00526,1,396.45,30
I0001106,O000363,P00054,4,149891.16,30
I0001107,O000364,P00072,1,73475.93,10
I0001108,O000364,P00072,1,54435.97,20
I0001109,O000364,P00415,5,24913.08,10
I0001110,O000365,P00414,5,27461.96,20
I0001111,O000365,P00033,5,87330.44,5
I0001112,O000366,P00127,5,173870.25,50
I0001113,O000366,P00190,5,6762.47,10
I0001114,O000366,P00546,2,6796.84,30
I0001115,O000367,P00141,3,145283.24,70
I0001116,O000368,P00141,5,161291.45,70
I0001117,O000369,P00437,2,15234.11,5
I0001118,O000369,P00417,3,29091.25,40
I0001119,O000369,P00193,4,2662.37,20
I0001120,O000369,P00079,3,4930.78,40
I0001121,O000370,P00381,0,16138.46,10
I0001122,O000370,P00407,5,38873.59,30
I0001123,O000371,P00437,2,14115.57,70
I0001124,O000371,P00314,2,561.78,70
I0001125,O000371,P00470,3,2293.03,138
I0001126,O000371,P00135,5,48465.3,5
I0001127,O000371,P00463,5,2500.96,40
I0001128,O000372,P00018,4,53920.47,40
I0001129,O000372,P00474,4,947.92,50
I0001130,O000372,P00470,2,1842.52,10
I0001131,O000373,P00190,4,7670.95,5
I0001132,O000373,P00474,4,1070.25,5
I0001133,O000373,P00200,4,8079.86,20
I0001134,O000373,P00331,4,1190.7,5
I0001135,O000374,P00486,5,16450.42,10
I0001136,O000375,P00467,3,1755.5,10
I0001137,O000375,P00155,2,136096.81,70
I0001138,O000375,P00065,1,138673.24,70
I0001139,O000375,P00171,5,8797.91,10
I0001140,O000376,P00096,3,193662.92,30
I0001141,O000376,P00384,2,8098.05,30
I0001142,O000377,P00409,1,12176.16,0
I0001143,O000377,P00102,4,208404.61,20
I0001144,O000377,P00406,1,38029.91,70
I0001145,O000377,P00497,2,2890.64,50
I0001146,O000378,P00488,1,20872.89,0
I0001147,O000379,P00538,5,1286.47,70
I0001148,O000379,P00121,2,47564.14,0
I0001149,O000379,P00012,5,116742.2,10
I0001150,O000379,P00026,3,6660.05,15
I0001151,O000380,P00078,3,171465.7,30
I0001152,O000380,P00141,3,140736.13,40
I0001153,O000380,P00341,4,938.61,117
I0001154,O000380,P00026,5,8610.37,0
I0001155,O000381,P00063,5,1261.32,15
I0001156,O000381,P00037,1,58955.66,30
I0001157,O000381,P00127,2,183147.53,30
I0001158,O000381,P00023,-3,67368.48,20
I0001159,O000381,P00079,5,7284.93,30
I0001160,O000382,P00538,2,841.37,5
I0001161,O000383,P00414,3,43619.86,30
I0001162,O000383,P00188,3,894.75,15
I0001163,O000384,P00422,3,37519.75,70
I0001164,O000385,P00112,4,186912.74,5
I0001165,O000385,P00512,4,4707.49,20
I0001166,O000386,P00470,2,1574.16,5
I0001167,O000386,P00047,5,87857.59,50
I0001168,O000386,P00466,2,2980.17,15
I0001169,O000387,P00012,2,169755.59,15
I0001170,O000387,P00390,5,16009.18,50
I0001171,O000387,P00254,3,12444.87,15
I0001172,O000387,P00005,2,50161.61,5
I0001173,O000388,P00485,1,492.58,5
I0001174,O000388,P00047,2,79322.45,5
I0001175,O000388,P00407,5,33672.15,30
